sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
HG002_cDNA,RP5-1171I10.5:DENND1C,chr17,58331887,-,chr19,6467792,-,Inf,0,4,NA,FALSE,TRUE,3347afe6-08aa-4bcf-9b86-cbc7b4352c26,535,LowConfidence,-
HG002_cDNA,U3:CSE1L,chr17,58631669,+,chr20,49094850,+,Inf,0,4,NA,FALSE,TRUE,1c6c84db-acbb-4067-9c15-3d7a87b38b2c,540,LowConfidence,-
HG002_cDNA,AMZ2:GRB14,chr17,68250423,+,chr2,164573642,-,Inf,0,4,NA,FALSE,TRUE,2f2b7a7c-981b-4610-8bae-1839747dca18,248,LowConfidence,-
HG002_cDNA,PIGK:CCSER1,chr1,77129192,-,chr4,90838551,+,Inf,0,4,NA,FALSE,TRUE,778123d5-4415-4f39-a716-434a559ad84f,692,LowConfidence,-
HG002_cDNA,EIF5A:HNRNPC,chr17,7311473,+,chr14,21211139,-,Inf,0,4,NA,FALSE,TRUE,385d0da6-6544-4fc4-af3c-a3275bf1021b,380,LowConfidence,-
HG002_cDNA,RPL38:ZFR,chr17,74209868,+,chr5,32354638,-,Inf,0,4,NA,FALSE,TRUE,006a4114-46da-4bd5-863b-ac9fb01c2203,451,LowConfidence,-
HG002_cDNA,KCTD2:PHB2,chr17,75063493,+,chr12,6965586,-,Inf,0,4,NA,FALSE,TRUE,1568870a-9054-4a23-8f12-f9fe7a846044,406,LowConfidence,-
HG002_cDNA,TMC6:ZNF598,chr17,78119131,-,chr16,1998539,-,Inf,0,4,NA,FALSE,TRUE,2120ed97-d9a5-44f4-8c36-9b70c63db579,1086,LowConfidence,-
HG002_cDNA,ENGASE:NUTM2B-AS1,chr17,79081984,+,chr10,79826377,-,Inf,0,4,NA,FALSE,TRUE,018ff49c-6de7-447a-a2eb-a26bbbe731c6,1086,LowConfidence,-
HG002_cDNA,NARF:ZCCHC10,chr17,82460238,+,chr5,133019182,-,Inf,0,4,NA,FALSE,TRUE,a379c818-074d-4bb8-b1d8-5ef389328036,234,LowConfidence,-
HG002_cDNA,RPL26:GGA2,chr17,8377595,-,chr16,23466288,-,Inf,0,4,NA,FALSE,TRUE,7030c41c-f17e-488b-bce1-9298d64b17f7,542,LowConfidence,-
HG002_cDNA,IFI44L:SERINC3,chr1,78642432,+,chr20,44498458,-,Inf,0,4,NA,FALSE,TRUE,49bb17a2-0a4f-492d-afbe-f57d7db40f66,914,LowConfidence,-
HG002_cDNA,MBD2:CCNF,chr18,54224392,-,chr16,2449432,+,Inf,0,4,NA,FALSE,TRUE,2ba3da0a-a2e5-4325-b332-61ee4d9d07e8,336,LowConfidence,-
HG002_cDNA,POLI:TPK1,chr18,54294693,+,chr7,144452149,-,Inf,0,4,NA,FALSE,TRUE,02514de1-0b29-4cd0-ac74-09ce80553370,326,LowConfidence,-
HG002_cDNA,BCL2:DNAJC11,chr18,63319471,-,chr1,6635175,-,Inf,0,4,NA,FALSE,TRUE,0a04ede9-f49e-4d31-a815-1d075a480b77,413,LowConfidence,-
HG002_cDNA,RP11-162A12.2:TNFSF10,chr18,76809437,-,chr3,172505857,-,Inf,0,4,NA,FALSE,TRUE,516608f6-f061-4509-a12a-ae134c10a263,353,LowConfidence,-
HG002_cDNA,RP11-162A12.2:SRGAP2B,chr18,76822018,-,chr1,144888790,-,Inf,0,4,NA,FALSE,TRUE,77bd4a69-5100-4c24-ae9c-02c3258e22c2,1601,LowConfidence,-
HG002_cDNA,ENO1:B2M,chr1,8866368,-,chr15,44717980,+,Inf,0,4,NA,FALSE,TRUE,09bf327c-b811-419d-a3d0-5194f63ed5e8,313,LowConfidence,-
HG002_cDNA,ASNA1:ZNF385A,chr19,12737622,+,chr12,54369594,-,Inf,0,4,NA,FALSE,TRUE,5fa14ccb-7384-4d93-9790-335cfffef50f,256,LowConfidence,-
HG002_cDNA,CALR:SCAMP2,chr19,12944041,+,chr15,74844175,-,Inf,0,4,NA,FALSE,TRUE,3e2d7547-a1c7-4a18-adba-614ee4e82973,519,LowConfidence,-
HG002_cDNA,PIK3R2:C5orf30,chr19,18178113,+,chr5,103277999,+,Inf,0,4,NA,FALSE,TRUE,2a74ad26-28cb-4a3d-b5a4-a17657c212cf,906,LowConfidence,-
HG002_cDNA,UBA52:BCAS4,chr19,18575228,+,chr20,50840319,+,Inf,0,4,NA,FALSE,TRUE,2ff30286-8a5a-4c87-8008-190f6c6ca78f,645,LowConfidence,-
HG002_cDNA,MOB3A:CFLAR,chr19,2072459,-,chr2,201168172,+,Inf,0,4,NA,FALSE,TRUE,169607d9-4940-4c9d-8566-2565b5d04363,1678,LowConfidence,-
HG002_cDNA,ZNF570:C2orf81,chr19,37469637,+,chr2,74414745,-,Inf,0,4,NA,FALSE,TRUE,1ee29cc4-9212-4150-a1da-fb1b54d5ab04,693,LowConfidence,-
HG002_cDNA,PSMD8:ACTR2,chr19,38383824,+,chr2,65270903,+,Inf,0,4,NA,FALSE,TRUE,5d5bfe0a-a79a-440b-8267-79fd59dd0f5d,521,LowConfidence,-
HG002_cDNA,MAP4K1:B2M,chr19,38617405,-,chr15,44717982,+,Inf,0,4,NA,FALSE,TRUE,8450e68c-6a76-4d19-b16d-c951f0c46b5b,339,LowConfidence,-
HG002_cDNA,RPS16:ISG15,chr19,39433276,-,chr1,1014372,+,Inf,0,4,NA,FALSE,TRUE,05f9b5fb-bc99-41e4-9ee6-3c39e0ad76e5,341,LowConfidence,-
HG002_cDNA,RPS19:TMEM59,chr19,41871403,+,chr1,54032187,-,Inf,0,4,NA,FALSE,TRUE,4f4a3dec-47be-4ba6-90ed-795736a92d3a,622,LowConfidence,-
HG002_cDNA,ZNF155:STAG3,chr19,43998308,+,chr7,100214244,+,Inf,0,4,NA,FALSE,TRUE,15a4ec91-34da-40d1-b99d-bf54ef7d9585,453,LowConfidence,-
HG002_cDNA,CTC-453G23.8:TMEM50B,chr19,48208714,+,chr21,33450496,-,Inf,0,4,NA,FALSE,TRUE,03505283-fd52-43e6-85d7-7c92b30ca8bd,782,LowConfidence,-
HG002_cDNA,FTL:AMPD3,chr19,48966847,+,chr11,10507019,+,Inf,0,4,NA,FALSE,TRUE,6b98cbf5-0ded-406b-92cf-a98dedb1cd0a,518,LowConfidence,-
HG002_cDNA,RPS11:ITM2C,chr19,49497955,+,chr2,230878978,+,Inf,0,4,NA,FALSE,TRUE,61176cf9-2807-45f7-a148-e372e994e751,423,LowConfidence,-
HG002_cDNA,RPL28:PYCR2,chr19,55388016,+,chr1,225920103,-,Inf,0,4,NA,FALSE,TRUE,77847d5e-f859-44ea-a6cd-6520940ff8fc,309,LowConfidence,-
HG002_cDNA,STXBP2:PKM,chr19,7639032,+,chr15,72199427,-,Inf,0,4,NA,FALSE,TRUE,5083bbd0-4f68-4670-be05-9eeded1cd489,258,LowConfidence,-
HG002_cDNA,HNRNPM:GAPDH,chr19,8455422,+,chr12,6537674,+,Inf,0,4,NA,FALSE,TRUE,24d38092-1494-4e18-a687-34f16eb022a0,759,LowConfidence,-
HG002_cDNA,WDR18:SNHG12,chr19,994338,+,chr1,28578661,-,Inf,0,4,NA,FALSE,TRUE,649086ec-6f6b-48a4-a170-587a790028eb,311,LowConfidence,-
HG002_cDNA,MACROD2:IGLC3,chr20,16049877,+,chr22,22906385,+,Inf,0,4,NA,FALSE,TRUE,220ae07f-ab7a-4bdc-91bd-078bb7c1069f,495,LowConfidence,-
HG002_cDNA,GZF1:ATP5C1,chr20,23370226,+,chr10,7799841,+,Inf,0,4,NA,FALSE,TRUE,5c2f6f8a-6981-4cad-9bc2-e43ea119b280,309,LowConfidence,-
HG002_cDNA,BCAS4:CTC-250I14.6,chr20,50840328,+,chr19,13153353,-,Inf,0,4,NA,FALSE,TRUE,12da874a-c99b-438f-a169-70a721af49ae,278,LowConfidence,-
HG002_cDNA,PDCL3:BTG2,chr2,100566572,+,chr1,203309148,+,Inf,0,4,NA,FALSE,TRUE,b5401a8b-c9f7-4720-b2c4-566b3ec224a6,279,LowConfidence,-
HG002_cDNA,BUB1:B2M,chr2,110642634,-,chr15,44717981,+,Inf,0,4,NA,FALSE,TRUE,3b668033-30b7-4a85-be01-03a3c3d9be11,339,LowConfidence,-
HG002_cDNA,ACTR3:SCD,chr2,113957618,+,chr10,100363493,+,Inf,0,4,NA,FALSE,TRUE,01ed24ad-dce1-46ef-8ead-6bf8109c3d82,426,LowConfidence,-
HG002_cDNA,DARS:CHD3,chr2,135906817,-,chr17,7912603,+,Inf,0,4,NA,FALSE,TRUE,5188ed2e-202e-49ff-a62d-8298d614c7fa,658,LowConfidence,-
HG002_cDNA,SETD4:GRB14,chr21,36043731,-,chr2,164573744,-,Inf,0,4,NA,FALSE,TRUE,89ca03f3-338c-4a92-b67d-f9e96d67653b,234,LowConfidence,-
HG002_cDNA,ITGA4:IGHG1,chr2,181457744,+,chr14,105764727,-,Inf,0,4,NA,FALSE,TRUE,680acbe1-f87c-42e8-8353-37fe9e1598f4,266,LowConfidence,-
HG002_cDNA,EEF1B2:RPS4Y1,chr2,206162893,+,chrY,2866827,+,Inf,0,4,NA,FALSE,TRUE,8a798edd-8958-454f-849f-94c43b21beb0,283,LowConfidence,-
HG002_cDNA,XRCC5:PROSER1,chr2,216116703,+,chr13,39014345,-,Inf,0,4,NA,FALSE,TRUE,25e5753e-87d0-4ceb-b106-6e4adcf37c94,648,LowConfidence,-
HG002_cDNA,RPL37A:COX6B1,chr2,216501379,+,chr19,35658626,+,Inf,0,4,NA,FALSE,TRUE,2b7bacbc-b644-476e-9b68-1b8f72d060ec,417,LowConfidence,-
HG002_cDNA,TUBA4A:IGLC3,chr2,219250376,-,chr22,22906638,+,Inf,0,4,NA,FALSE,TRUE,28a2e4fe-3750-4374-a9de-f3febacc0d42,352,LowConfidence,-
HG002_cDNA,IGLC3:ALOX5,chr22,22906501,+,chr10,45445877,+,Inf,0,4,NA,FALSE,TRUE,3b495d40-743a-4722-89ba-795ae344460f,413,LowConfidence,-
HG002_cDNA,IGLC3:NDUFA1,chr22,22906626,+,chrX,119876526,+,Inf,0,4,NA,FALSE,TRUE,74550610-9925-4cc4-99bf-e8a82b84e7ca,262,LowConfidence,-
HG002_cDNA,IGLC3:HLA-B,chr22,22906663,+,chr6,31354090,-,Inf,0,4,NA,FALSE,TRUE,59a760db-2590-4c90-a690-1ee912cc9976,368,LowConfidence,-
HG002_cDNA,IGLC3:IRF1,chr22,22906686,+,chr5,132483207,-,Inf,0,4,NA,FALSE,TRUE,591662a4-5b09-43a7-b9c5-fb6bef0b169f,315,LowConfidence,-
HG002_cDNA,IGLC3:ACTR2,chr22,22906733,+,chr2,65269177,+,Inf,0,4,NA,FALSE,TRUE,6db265fb-9f21-4007-bbd0-592d160d5e02,1282,LowConfidence,-
HG002_cDNA,IGLC3:ATP5G1,chr22,22906785,+,chr17,48895776,+,Inf,0,4,NA,FALSE,TRUE,1619df18-75a0-4ae1-95e3-0baf1b48cddd,262,LowConfidence,-
HG002_cDNA,AP000350.10:CD74,chr22,23895212,+,chr5,150401823,-,Inf,0,4,NA,FALSE,TRUE,dee7662a-1825-4662-b138-992753bee34f,656,LowConfidence,-
HG002_cDNA,RP11-92F20.1:C1orf54,chr2,224473108,+,chr1,150280879,+,Inf,0,4,NA,FALSE,TRUE,2b7cdaeb-2816-4380-84b6-822492466daf,530,LowConfidence,-
HG002_cDNA,SNRPD3:SH3KBP1,chr22,24568092,+,chrX,19887391,-,Inf,0,4,NA,FALSE,TRUE,14cf6e50-e45c-4edc-8b0c-c5a7553ba112,456,LowConfidence,-
HG002_cDNA,PITPNB:PLBD2,chr22,27853634,-,chr12,113389445,+,Inf,0,4,NA,FALSE,TRUE,5f75ff69-96d9-46a9-9858-1955d21f5c45,828,LowConfidence,-
HG002_cDNA,NCL:FCER2,chr2,231455221,-,chr19,7698452,-,Inf,0,4,NA,FALSE,TRUE,671e3018-d209-49f2-8550-55f527a25aec,367,LowConfidence,-
HG002_cDNA,PRR14L:RP11-818F20.5,chr22,31684969,-,chr12,104265534,-,Inf,0,4,NA,FALSE,TRUE,0a315aa5-fa99-484c-8f50-ce21d8abec36,325,LowConfidence,-
HG002_cDNA,INPP5D:RPRD2,chr2,233164421,+,chr1,150473636,+,Inf,0,4,NA,FALSE,TRUE,52db1da0-dd7b-486c-a6f3-5cc57bfd9846,250,LowConfidence,-
HG002_cDNA,TMEM214:SH3BGRL3,chr2,27041437,+,chr1,26281196,+,Inf,0,4,NA,FALSE,TRUE,3a8a7cc9-e773-41ef-978e-4b8693316032,607,LowConfidence,-
HG002_cDNA,CALM2:MLKL,chr2,47162613,-,chr16,74671979,-,Inf,0,4,NA,FALSE,TRUE,350144e3-742e-4e9f-beb9-6f75982dadcd,292,LowConfidence,-
HG002_cDNA,UGP2:CD38,chr2,63886363,+,chr4,15853032,+,Inf,0,4,NA,FALSE,TRUE,24d4cea4-a6df-44e8-a063-ba754c923fa9,1080,LowConfidence,-
HG002_cDNA,ACTR2:GFI1,chr2,65270845,+,chr1,92474881,-,Inf,0,4,NA,FALSE,TRUE,235f6b56-2456-4c4c-baaa-ed1b7c5fe034,226,LowConfidence,-
HG002_cDNA,TET3:IGLC3,chr2,74103981,+,chr22,22906553,+,Inf,0,4,NA,FALSE,TRUE,2797f1b0-f936-476e-a7d2-d9abf1c01da1,405,LowConfidence,-
HG002_cDNA,TMSB10:RPL5,chr2,84906058,+,chr1,92836233,+,Inf,0,4,NA,FALSE,TRUE,25e1f4d4-3cb1-45ba-95fe-cf9e7ed89c48,247,LowConfidence,-
HG002_cDNA,COX17:GTF3A,chr3,119677231,-,chr13,27427094,+,Inf,0,4,NA,FALSE,TRUE,6ec5c0ac-ace8-47bf-aae0-c7a647a07446,1224,LowConfidence,-
HG002_cDNA,RPL32:CCNB2,chr3,12836054,-,chr15,59124884,+,Inf,0,4,NA,FALSE,TRUE,21a194b4-3779-4c6f-b71a-3608072b142c,224,LowConfidence,-
HG002_cDNA,CNBP:SSH2,chr3,129169534,-,chr17,29925378,-,Inf,0,4,NA,FALSE,TRUE,449ce43d-cbd4-465b-8ea7-24a61a84d986,1701,LowConfidence,-
HG002_cDNA,HMCES:IGLC3,chr3,129279763,+,chr22,22906342,+,Inf,0,4,NA,FALSE,TRUE,32c38a15-1c2b-42a6-a945-90819edd9c8f,251,LowConfidence,-
HG002_cDNA,HMCES:ARHGDIB,chr3,129290715,+,chr12,14942410,-,Inf,0,4,NA,FALSE,TRUE,56342c9d-e012-479d-954f-efddef280e18,540,LowConfidence,-
HG002_cDNA,TFDP2:CCDC69,chr3,141949064,-,chr5,151181264,-,Inf,0,4,NA,FALSE,TRUE,2ebb49a8-5872-4d22-80e8-689fa0687a66,374,LowConfidence,-
HG002_cDNA,RPL22L1:MALAT1,chr3,170866326,-,chr11,65503473,+,Inf,0,4,NA,FALSE,TRUE,33fa109f-796f-4e3e-8206-e49de19c2007,308,LowConfidence,-
HG002_cDNA,CMTM6:GNAS,chr3,32481567,-,chr20,58910927,+,Inf,0,4,NA,FALSE,TRUE,0ee24605-5bc1-42b2-a404-24b17a5e35dd,1064,LowConfidence,-
HG002_cDNA,RP4-613B23.5:SAMD1,chr3,42804319,-,chr19,14087945,-,Inf,0,4,NA,FALSE,TRUE,66c7f609-feba-4304-82ef-e475d3f057f4,222,LowConfidence,-
HG002_cDNA,SACM1L:LAPTM4A,chr3,45719592,+,chr2,20032789,-,Inf,0,4,NA,FALSE,TRUE,1de385cd-78e6-4cbd-8b41-da98975e1a78,842,LowConfidence,-
HG002_cDNA,ALAS1:UBE2G2,chr3,52199255,+,chr21,44769433,-,Inf,0,4,NA,FALSE,TRUE,0c891bfa-cc4f-49c5-92ca-44e939120a70,267,LowConfidence,-
HG002_cDNA,PTPRG:TMEM33,chr3,61743018,+,chr4,41955267,+,Inf,0,4,NA,FALSE,TRUE,48403d10-44e5-4c31-9d9b-74a5f1d03dbb,263,LowConfidence,-
HG002_cDNA,ARPC4:HSPBP1,chr3,9806482,+,chr19,55262471,-,Inf,0,4,NA,FALSE,TRUE,6c15208a-9658-423d-a47f-488510ede9af,276,LowConfidence,-
HG002_cDNA,SNHG8:COX4I1,chr4,118279673,+,chr16,85806860,+,Inf,0,4,NA,FALSE,TRUE,1cf68f50-32dd-4e1c-8439-4942fabb2442,310,LowConfidence,-
HG002_cDNA,GBA3:COX8A,chr4,22727038,+,chr11,63976441,+,Inf,0,4,NA,FALSE,TRUE,28d1ebce-a393-46b8-8eef-516affb9296e,1098,LowConfidence,-
HG002_cDNA,GRSF1:WBP5,chr4,70839709,-,chrX,103357621,+,Inf,0,4,NA,FALSE,TRUE,416af916-88d9-44ab-b585-7f1dce15dfa1,1084,LowConfidence,-
HG002_cDNA,G3BP2:PACS1,chr4,75644363,-,chr11,66244371,+,Inf,0,4,NA,FALSE,TRUE,17c176bd-4761-4182-a9d1-8ccb2ef5c111,550,LowConfidence,-
HG002_cDNA,HNRNPD:HDGF,chr4,82373670,-,chr1,156742648,-,Inf,0,4,NA,FALSE,TRUE,5cae1558-cf76-4de7-b684-bdb555ac9d16,712,LowConfidence,-
HG002_cDNA,H2AFZ:MIOS,chr4,99948481,-,chr7,7607059,+,Inf,0,4,NA,FALSE,TRUE,775d47fb-533f-4679-abe6-0b5b8e8879fd,368,LowConfidence,-
HG002_cDNA,ZMAT2:QARS,chr5,140705689,+,chr3,49098237,-,Inf,0,4,NA,FALSE,TRUE,1dd8beb6-5250-47a7-8034-b44fa1d35176,490,LowConfidence,-
HG002_cDNA,CD74:AC021224.1,chr5,150402030,-,chr18,32412878,+,Inf,0,4,NA,FALSE,TRUE,08c485d2-4a88-4dbd-88a4-dca749e5a605,590,LowConfidence,-
HG002_cDNA,CD74:LY6E,chr5,150407241,-,chr8,143021773,+,Inf,0,4,NA,FALSE,TRUE,18877bb2-0980-47d2-a725-58feb6d434fe,805,LowConfidence,-
HG002_cDNA,HNRNPH1:PARP14,chr5,179620950,-,chr3,122730448,+,Inf,0,4,NA,FALSE,TRUE,0ac2ca46-f455-4be5-b348-21b7b64b8212,527,LowConfidence,-
HG002_cDNA,MAML1:PRMT2,chr5,179766259,+,chr21,46649771,+,Inf,0,4,NA,FALSE,TRUE,28e1a4aa-1b59-4ab1-9022-4f98c4189aa0,669,LowConfidence,-
HG002_cDNA,GNB2L1:STK31,chr5,181236966,-,chr7,23832392,+,Inf,0,4,NA,FALSE,TRUE,57986ae3-5c91-4eec-9487-91a0e26a4227,379,LowConfidence,-
HG002_cDNA,NUP155:PUS10,chr5,37289059,-,chr2,61010366,-,Inf,0,4,NA,FALSE,TRUE,0ed8afeb-032c-4472-838d-6d32428938c2,1398,LowConfidence,-
HG002_cDNA,RPS23:SHOC2,chr5,82276102,-,chr10,111013505,+,Inf,0,4,NA,FALSE,TRUE,b2a7694a-8880-4309-8ea7-0cc4546d7f08,601,LowConfidence,-
HG002_cDNA,RPS23:GNA13,chr5,82276453,-,chr17,65011386,-,Inf,0,4,NA,FALSE,TRUE,201483b6-3109-45a2-bb21-ad1952d42289,390,LowConfidence,-
HG002_cDNA,RPS23:SIT1,chr5,82276477,-,chr9,35649475,-,Inf,0,4,NA,FALSE,TRUE,3ff09678-5fc9-4ee7-8167-1b70a63791a2,398,LowConfidence,-
HG002_cDNA,SLC35F1:WIPF2,chr6,117999064,+,chr17,40282598,+,Inf,0,4,NA,FALSE,TRUE,3bca3666-78fd-41b4-9680-fc14f6c73bf4,266,LowConfidence,-
HG002_cDNA,SLC35F1:RP11-818F20.5,chr6,117999391,+,chr12,104265746,-,Inf,0,4,NA,FALSE,TRUE,24b94081-6891-443a-9b9a-86c12449eaed,613,LowConfidence,-
HG002_cDNA,PHACTR1:CD53,chr6,13287920,+,chr1,110899294,+,Inf,0,4,NA,FALSE,TRUE,5e1f5fe3-a9ab-44e9-90c9-aae84f983989,813,LowConfidence,-
HG002_cDNA,RP11-306O13.1:KIF3A,chr6,153282354,+,chr5,132699172,-,Inf,0,4,NA,FALSE,TRUE,1499d3ce-8c3d-4f42-a764-5ebecbea78ec,551,LowConfidence,-
HG002_cDNA,HIST1H4E:ELMO1,chr6,26204752,+,chr7,36854992,-,Inf,0,4,NA,FALSE,TRUE,a9998116-1040-4613-a7bb-661ad2d67795,275,LowConfidence,-
HG002_cDNA,HIST1H2BJ:RPL22L1,chr6,27132562,-,chr3,170868346,-,Inf,0,4,NA,FALSE,TRUE,5d1f1d95-40a9-4a12-8517-c835704147b8,602,LowConfidence,-
HG002_cDNA,HIST1H4I:WDR61,chr6,27139634,+,chr15,78290062,-,Inf,0,4,NA,FALSE,TRUE,16baa49e-3745-4414-98bd-a18e43d09348,893,LowConfidence,-
HG002_cDNA,SERPINB9:LSP1,chr6,2893441,-,chr11,1892055,+,Inf,0,4,NA,FALSE,TRUE,13a9184f-ad7a-49e2-837e-7d6fd74a2c2c,384,LowConfidence,-
HG002_cDNA,HLA-E:IER2,chr6,30493089,+,chr19,13154669,+,Inf,0,4,NA,FALSE,TRUE,648b47b2-1101-4d6b-9f7b-2397a6abbb8b,483,LowConfidence,-
HG002_cDNA,MEA1:ATF5,chr6,43013287,-,chr19,49933717,+,Inf,0,4,NA,FALSE,TRUE,54c3238a-1a11-4f25-92ae-f7cf9e622133,237,LowConfidence,-
HG002_cDNA,CUL7:NEURL3,chr6,43050261,-,chr2,96497777,-,Inf,0,4,NA,FALSE,TRUE,b0398082-22a5-4ea5-840b-ffe38f302c57,298,LowConfidence,-
HG002_cDNA,F13A1:PABPC1,chr6,6144091,-,chr8,100703170,-,Inf,0,4,NA,FALSE,TRUE,d4722cbc-a1c7-4557-984b-b27ee2e4e71b,456,LowConfidence,-
HG002_cDNA,HMGN3:TRIM56,chr6,79201538,-,chr7,101093144,+,Inf,0,4,NA,FALSE,TRUE,55a2217b-57fa-44ab-8859-289c717070a5,620,LowConfidence,-
HG002_cDNA,TRIM56:ARHGDIA,chr7,101089722,+,chr17,81867830,-,Inf,0,4,NA,FALSE,TRUE,412baf88-91a5-41c6-8fe5-d8a436173e3b,697,LowConfidence,-
HG002_cDNA,KMT2C:SSR3,chr7,152156019,-,chr3,156540547,-,Inf,0,4,NA,FALSE,TRUE,125cc043-2e05-4b66-b2fe-691f9a1e2eb0,543,LowConfidence,-
HG002_cDNA,CYCS:TNFAIP3,chr7,25124083,-,chr6,137882734,+,Inf,0,4,NA,FALSE,TRUE,2006226c-c2e5-4f81-b65c-4dc7151423e3,245,LowConfidence,-
HG002_cDNA,GARS:VTI1A,chr7,30634012,+,chr10,112817884,+,Inf,0,4,NA,FALSE,TRUE,4d5d0690-c84e-41e3-bc3c-b4ea9af59cd0,253,LowConfidence,-
HG002_cDNA,AVL9:IFI6,chr7,32535012,+,chr1,27666358,-,Inf,0,4,NA,FALSE,TRUE,3e40fa6c-8984-40e3-8369-df3da71397ed,482,LowConfidence,-
HG002_cDNA,SEPT7:FASTKD2,chr7,35863650,+,chr2,206774273,+,Inf,0,4,NA,FALSE,TRUE,03a91155-178d-4cee-b9df-4cffbe6d2f52,1131,LowConfidence,-
HG002_cDNA,BLVRA:RPS19,chr7,43787959,+,chr19,41861173,+,Inf,0,4,NA,FALSE,TRUE,6d01cec3-ee28-45b4-97e7-e3fac8c4c1d7,245,LowConfidence,-
HG002_cDNA,MRPS24:APOO,chr7,43866740,-,chrX,23836827,-,Inf,0,4,NA,FALSE,TRUE,bf443a67-0579-43d0-b390-c71f90e29018,673,LowConfidence,-
HG002_cDNA,NUDCD3:NSMCE1,chr7,44468074,-,chr16,27225025,-,Inf,0,4,NA,FALSE,TRUE,19210c31-9366-49db-bf2d-2589ab500f22,429,LowConfidence,-
HG002_cDNA,PPIA:TDRD12,chr7,44801621,+,chr19,32829405,+,Inf,0,4,NA,FALSE,TRUE,1c693be2-2893-41ff-b7fd-05a7c3f5f83c,870,LowConfidence,-
HG002_cDNA,ACTB:YY1,chr7,5527168,-,chr14,100278001,+,Inf,0,4,NA,FALSE,TRUE,332384e7-83e4-4a7a-8ff6-7abb31180074,764,LowConfidence,-
HG002_cDNA,ACTB:AC010149.4,chr7,5527263,-,chr2,230571951,-,Inf,0,4,NA,FALSE,TRUE,04a36160-75c4-4ee3-9e6a-f6d93af995e4,351,LowConfidence,-
HG002_cDNA,ACTB:PHYKPL,chr7,5529170,-,chr5,178208750,-,Inf,0,4,NA,FALSE,TRUE,23fc0058-af01-49fb-8c3e-225c1882af05,320,LowConfidence,-
HG002_cDNA,ACTB:DUS1L,chr7,5529645,-,chr17,82059056,-,Inf,0,4,NA,FALSE,TRUE,041ad98d-e725-405d-ae74-d6c1b8b0233f,224,LowConfidence,-
HG002_cDNA,MDH2:BST2,chr7,76058026,+,chr19,17403170,-,Inf,0,4,NA,FALSE,TRUE,3e456696-4d24-4b5b-8a9a-d609e4f6d657,387,LowConfidence,-
HG002_cDNA,SRI:POLR2F,chr7,88218862,-,chr22,37967672,+,Inf,0,4,NA,FALSE,TRUE,6aca272e-e52a-4984-aba7-ca6368eee1ae,272,LowConfidence,-
HG002_cDNA,CYP51A1:CD74,chr7,92129015,-,chr5,150401766,-,Inf,0,4,NA,FALSE,TRUE,182aacd7-efbd-40ed-b9e9-ae25c23d5c7c,327,LowConfidence,-
HG002_cDNA,SHFM1:MAP4K1,chr7,96694824,-,chr19,38597056,-,Inf,0,4,NA,FALSE,TRUE,705c26cd-2dcc-4eba-a7de-0d57b772cd61,350,LowConfidence,-
HG002_cDNA,TONSL:TIMM10B,chr8,144429054,-,chr11,6484328,+,Inf,0,4,NA,FALSE,TRUE,3010a0ee-c160-43d2-9791-88b81d9402f4,371,LowConfidence,-
HG002_cDNA,PNOC:CD74,chr8,28339958,+,chr5,150401772,-,Inf,0,4,NA,FALSE,TRUE,6f226c6d-a5fa-4811-ad44-7f06561377f8,262,LowConfidence,-
HG002_cDNA,UBE2V2:RASGRP2,chr8,48061360,+,chr11,64727053,-,Inf,0,4,NA,FALSE,TRUE,5c6b25ab-7aa4-4010-bfcc-24c5873b925a,280,LowConfidence,-
HG002_cDNA,RPS20:RNASET2,chr8,56073169,-,chr6,166929641,-,Inf,0,4,NA,FALSE,TRUE,9efc85ac-077e-4043-b2de-22d37f7145ea,538,LowConfidence,-
HG002_cDNA,ASPH:B2M,chr8,61501352,-,chr15,44717990,+,Inf,0,4,NA,FALSE,TRUE,08708ad9-ee84-47c6-95ba-ee5fe4975a56,652,LowConfidence,-
HG002_cDNA,ERICH1:SH3BGRL3,chr8,673549,-,chr1,26281269,+,Inf,0,4,NA,FALSE,TRUE,56a51808-41cd-4ee5-a338-93872f175869,427,LowConfidence,-
HG002_cDNA,UQCRB:ACIN1,chr8,96231776,-,chr14,23058671,-,Inf,0,4,NA,FALSE,TRUE,00056e3a-c947-4bab-9e2d-1e791b282b23,255,LowConfidence,-
HG002_cDNA,RPL30:IGLC3,chr8,98042694,-,chr22,22906623,+,Inf,0,4,NA,FALSE,TRUE,41526024-bda3-4e37-ae52-b3e189ae487e,341,LowConfidence,-
HG002_cDNA,ERP44:DMTF1,chr9,100007579,-,chr7,87195998,+,Inf,0,4,NA,FALSE,TRUE,4f574899-be9e-4bd3-b2ad-453aba42d576,544,LowConfidence,-
HG002_cDNA,KIAA1958:RP11-785H5.1,chr9,112619024,+,chr12,11172030,+,Inf,0,4,NA,FALSE,TRUE,82373f6c-23c7-4efd-b6ee-194cf68ef642,796,LowConfidence,-
HG002_cDNA,RPS6:ZFX,chr9,19376262,-,chrX,24215662,+,Inf,0,4,NA,FALSE,TRUE,7df4affd-cbae-49e2-ba57-da1e97c7b3c8,604,LowConfidence,-
