sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
SGNex_Hct116_directRNA,TRIAP1:NUP107,chr12,120446226,-,chr12,68715627,+,51730.6,0,1,TRUE,TRUE,TRUE,24fb03a6-dd56-4d1d-a778-9509b1e41838,146,PotentialTransSplicing,-
SGNex_Hct116_directRNA,UHRF2:CBWD3,chr9,6493932,+,chr9,68248806,+,61754.886,0,1,TRUE,TRUE,FALSE,723327ae-cdcd-4808-8a86-9bc817ca09dc,1869,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SH3YL1:MDH1,chr2,253005,-,chr2,63597399,+,63344.392,0,1,TRUE,TRUE,TRUE,5c32f8d2-a141-422e-830c-c71569c32b7c,151,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RNF149:SP3,chr2,101308129,-,chr2,173918785,-,72610.654,0,1,TRUE,TRUE,TRUE,9ffce1a5-c4ef-44cd-b977-f77093980554,558,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ZZZ3:RER1,chr1,77683262,-,chr1,2395784,+,75287.481,0,1,FALSE,TRUE,TRUE,be0ee278-07e8-492b-b00a-a226fb28a61e,124,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SLC25A24:SH3BGRL3,chr1,108199956,-,chr1,26280765,+,81919.191,0,1,TRUE,TRUE,TRUE,4ef4472f-5434-4d22-ace8-6ad6cb26d0b8,254,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RSRP1:SLC16A1,chr1,25245150,-,chr1,112914165,-,87669.009,0,1,FALSE,TRUE,TRUE,5f765434-e942-4f2d-8003-4d3f3eae41c4,356,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TATDN1:INTS10,chr8,124518742,-,chr8,19823301,+,104695.443,0,1,FALSE,TRUE,TRUE,a715b5d2-eb95-4e28-b28b-7055fb245a46,284,PotentialTransSplicing,-
SGNex_Hct116_directRNA,E2F8:CHEK1,chr11,19237314,-,chr11,125643792,+,106406.477,0,1,TRUE,TRUE,TRUE,921d413f-1914-436a-9da2-10460953aaac,929,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RAB3GAP1:MRPL33,chr2,135093693,+,chr2,27779433,+,107314.257,0,1,TRUE,TRUE,TRUE,29f0c5e0-505a-43b3-8d81-858053776b62,325,PotentialTransSplicing,-
SGNex_Hct116_directRNA,GNB2L1:SDHA,chr5,181237609,-,chr5,254393,+,180983.219,0,1,TRUE,TRUE,TRUE,200d53be-28a9-4d87-8180-d8aa1f0c2ef9,975,PotentialTransSplicing,-
SGNex_Hct116_directRNA,WDFY1:GTF3C2,chr2,223894235,-,chr2,27343578,-,196550.66,0,1,FALSE,TRUE,FALSE,8ed1aa04-bcdd-4beb-bafa-e5467b1dd7cc,861,PotentialTransSplicing,-
SGNex_Hct116_directRNA,AGFG1:SH3YL1,chr2,227523925,+,chr2,230044,-,227293.88,0,1,TRUE,TRUE,TRUE,78261681-2c78-4eac-8278-5be08743947a,408,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CNNM2:TXNDC11,chr10,102920101,+,chr16,11688445,-,Inf,0,1,TRUE,TRUE,TRUE,11f0cc73-9c0a-467f-beeb-7c06a28150d0,1760,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RP11-12J10.3:UCHL5,chr10,124774675,-,chr1,193023946,-,Inf,0,1,FALSE,TRUE,TRUE,85e1360a-6dcc-474d-aefb-4fd7497ce8a7,382,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RP11-12J10.3:RBPMS,chr10,124791724,-,chr8,30474779,+,Inf,0,1,FALSE,TRUE,TRUE,e7b1f64a-9076-40fe-adc6-2dc15797edc5,585,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HNRNPH3:YBEY,chr10,68339555,+,chr21,46297539,+,Inf,0,1,TRUE,TRUE,TRUE,93d00def-0e6f-43c0-8005-5e086a389941,158,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DIP2C:UBE2I,chr10,689494,-,chr16,1314020,+,Inf,0,1,FALSE,TRUE,TRUE,40ff7da5-b440-4c5a-b3d7-2e476a6c5e74,183,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PALD1:ATF1,chr10,70479059,+,chr12,50780140,+,Inf,0,1,FALSE,TRUE,TRUE,4d07c0f8-4f89-4735-a7c5-22c886a99da1,140,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SGPL1:MTHFD1L,chr10,70816880,+,chr6,150882762,+,Inf,0,1,TRUE,TRUE,TRUE,02893c55-7844-4594-a1d5-e9c2058c059f,233,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DNAJC9:AP3B1,chr10,73243843,-,chr5,78101025,-,Inf,0,1,TRUE,TRUE,TRUE,687c32a2-447b-49ac-943c-7839aafa5651,446,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TAF3:RPL13,chr10,7824560,+,chr16,89560940,+,Inf,0,1,FALSE,TRUE,TRUE,04b8cdaf-e589-4b07-abb3-23b802552b73,575,PotentialTransSplicing,-
SGNex_Hct116_directRNA,LCOR:CNDP2,chr10,96833479,+,chr18,74499882,+,Inf,0,1,FALSE,TRUE,TRUE,7ad9a855-e3f7-490b-9bd6-1de8ec8907fb,180,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ZFYVE27:HSCB,chr10,97744915,+,chr22,28757078,+,Inf,0,1,FALSE,TRUE,TRUE,c3d34691-6fda-4903-8dcd-2baf96b1185f,519,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CASZ1:GNAS,chr1,10760701,-,chr20,58895612,+,Inf,0,1,FALSE,TRUE,TRUE,fb10c507-41f0-4fb7-a47c-1ce1a6c91a69,883,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MPZL2:PPIE,chr11,118257238,-,chr1,39763689,+,Inf,0,1,FALSE,TRUE,TRUE,bfbec6e1-1d7e-4640-9887-4f3e5927abd0,748,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PARVA:ETV4,chr11,12473983,+,chr17,43529236,-,Inf,0,1,TRUE,TRUE,TRUE,cc0f282f-212f-45d7-ad47-e0418f3f744c,351,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ST3GAL4:DAZAP1,chr11,126355842,+,chr19,1417500,+,Inf,0,1,FALSE,TRUE,TRUE,fb62e148-5643-4352-bce7-5ae3309a8fac,171,PotentialTransSplicing,-
SGNex_Hct116_directRNA,METTL15:GSK3B,chr11,28113604,+,chr3,119826855,-,Inf,0,1,FALSE,TRUE,TRUE,0aa8fc4b-9d56-468f-8b71-d4dd89c9bb82,367,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ACAP3:SRRM2,chr1,1304086,-,chr16,2768997,+,Inf,0,1,TRUE,TRUE,TRUE,5fa19b36-eae1-4810-a21c-b508e79c1ff5,213,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CCNL2:PIK3C3,chr1,1392679,-,chr18,42064740,+,Inf,0,1,FALSE,TRUE,TRUE,b07ea965-6eca-46cd-9c46-9a0c0b882e6d,786,PotentialTransSplicing,-
SGNex_Hct116_directRNA,EXT2:SMARCE1,chr11,44130138,+,chr17,40637572,-,Inf,0,1,TRUE,TRUE,TRUE,dc134a5d-83ac-4de5-89a9-e1ab4ed07031,257,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ATAD3B:SLCO4A1,chr1,1472089,+,chr20,62671750,+,Inf,0,1,FALSE,TRUE,TRUE,b34f637a-aebf-4f52-8903-0d42ac76da11,278,PotentialTransSplicing,-
SGNex_Hct116_directRNA,POGZ:RPL23,chr1,151427823,-,chr17,38853105,-,Inf,0,1,TRUE,TRUE,TRUE,f62a0e22-ceac-4947-adee-ffb85a03ec38,257,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HBG2:RPL7,chr11,5345773,-,chr8,73292797,-,Inf,0,1,FALSE,TRUE,TRUE,0895b39d-863e-472a-819b-cd522557c5e0,527,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FDPS:SART1,chr1,155312395,+,chr11,65976395,+,Inf,0,1,TRUE,TRUE,TRUE,d858087d-ef7e-4760-9924-3cbb9974ea41,166,PotentialTransSplicing,-
SGNex_Hct116_directRNA,GON4L:NHP2L1,chr1,155767425,-,chr22,41675195,-,Inf,0,1,FALSE,TRUE,TRUE,f80b349b-0ebf-4a2e-81ff-2f5f665125a8,1161,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SLC25A44:SF3B1,chr1,156194247,+,chr2,197418588,-,Inf,0,1,FALSE,TRUE,TRUE,87f74b7f-8360-492c-bb82-9b1933ac65fd,137,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TSACC:CDK5RAP3,chr1,156344708,+,chr17,47980593,+,Inf,0,1,FALSE,TRUE,TRUE,eaf04f36-dedc-4dfb-85ef-418d768c6922,675,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TMX2:PGS1,chr11,57712807,+,chr17,78414952,+,Inf,0,1,FALSE,TRUE,TRUE,37d087b2-bb50-4e82-9241-ef399cbbcfcd,232,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FAM111A:FBXO9,chr11,59148953,+,chr6,53071057,+,Inf,0,1,TRUE,TRUE,TRUE,d2567727-a85f-4bc4-b084-bb06393fb999,181,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SNHG1:SLC25A37,chr11,62852656,-,chr8,23568322,+,Inf,0,1,FALSE,TRUE,TRUE,598e2d19-dbf8-4390-ae6c-0a188a2c9de1,403,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SNHG1:TBCA,chr11,62855133,-,chr5,77693352,-,Inf,0,1,FALSE,TRUE,TRUE,542b6781-de9f-469c-8614-0f8c72e7bef0,136,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FOSL1:CAPN2,chr11,65900241,-,chr1,223759270,+,Inf,0,1,TRUE,TRUE,TRUE,37c474b5-95f3-4600-956a-2c3a5d2701f2,169,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SF3B2:VCP,chr11,66059338,+,chr9,35059219,-,Inf,0,1,TRUE,TRUE,TRUE,730957ce-fe27-4138-84a2-36820b493d3c,852,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ADRBK1:CIC,chr11,67266812,+,chr19,42286771,+,Inf,0,1,FALSE,TRUE,TRUE,6f521470-bc3f-46b8-8ae2-1e4710fb856d,431,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MYEOV:METTL14,chr11,69294576,+,chr4,118705611,+,Inf,0,1,FALSE,TRUE,TRUE,b3bdd23b-4def-41db-8645-29d94e20a0d4,432,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MYEOV:NAIF1,chr11,69294576,+,chr9,128063900,-,Inf,0,1,FALSE,TRUE,TRUE,30debe0a-4b38-41d3-85b6-e8d7a8c31e28,396,PotentialTransSplicing,-
SGNex_Hct116_directRNA,AP000487.5:PAXBP1,chr11,70398098,-,chr21,32759269,-,Inf,0,1,FALSE,TRUE,TRUE,2f89bfaf-ba85-40bb-9dc7-bbafda9aac6e,214,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TOR1AIP2:MRPL22,chr1,179877239,-,chr5,154950821,+,Inf,0,1,FALSE,TRUE,TRUE,c0daa0ef-582b-4b16-ba48-dd8952f9a08a,223,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DHX9:DCTD,chr1,182839456,+,chr4,182915575,-,Inf,0,1,FALSE,TRUE,TRUE,7d54704f-dd28-4d86-8bb0-0073b01fd3d4,93,PotentialTransSplicing,-
SGNex_Hct116_directRNA,UBR4:AZIN1,chr1,19187164,-,chr8,102833218,-,Inf,0,1,TRUE,TRUE,TRUE,9d1ff4b1-6d1d-48a3-8143-be4c5c6c8221,1606,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MDM4:USP32,chr1,204532246,+,chr17,60180637,-,Inf,0,1,FALSE,TRUE,TRUE,4869a6ce-bf9f-4948-9e91-7f51fa692949,479,PotentialTransSplicing,-
SGNex_Hct116_directRNA,YOD1:SMN1,chr1,207050688,-,chr5,70938839,+,Inf,0,1,FALSE,TRUE,TRUE,3e854c8f-55c6-47cc-bf87-e20c91686b25,296,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CORO1C:PTGR1,chr12,108652272,-,chr9,111586165,-,Inf,0,1,TRUE,TRUE,TRUE,fbc9660d-611e-4129-83ad-ad3f47d462fa,1072,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TCHP:USP42,chr12,109916710,+,chr7,6159450,+,Inf,0,1,FALSE,TRUE,TRUE,5985a4c5-9938-442f-b22f-7f99483b1535,323,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PPP1CC:PHF7,chr12,110742653,-,chr3,52412811,+,Inf,0,1,FALSE,TRUE,TRUE,f35bb968-872e-4606-b03b-ac944ac00c7f,210,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PUS1:CHMP5,chr12,131932312,+,chr9,33271152,+,Inf,0,1,TRUE,TRUE,TRUE,02207c92-9d19-46a5-8e55-fa02d478c771,820,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PXMP2:CCT3,chr12,132696046,+,chr1,156309303,-,Inf,0,1,TRUE,TRUE,TRUE,58ec2d0f-1ab2-43f2-be92-ec43f6f05c95,378,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SRP9:DYNLT1,chr1,225778012,+,chr6,158641360,-,Inf,0,1,TRUE,TRUE,TRUE,9596c709-c172-4e1d-b04b-bcc8b0d16552,162,PotentialTransSplicing,-
SGNex_Hct116_directRNA,URB2:GCFC2,chr1,229627759,+,chr2,75680314,-,Inf,0,1,FALSE,TRUE,TRUE,6985e2de-e3b7-46f1-81ad-0f1ef2714f4a,234,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ZNF670:NME2,chr1,246999348,-,chr17,51169937,+,Inf,0,1,FALSE,TRUE,TRUE,969e2cdb-7e45-48cc-b059-4aeefd8b33b5,385,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PGBD2:NUSAP1,chr1,248913879,+,chr15,41356039,+,Inf,0,1,FALSE,TRUE,TRUE,380bb2d5-6b86-4afa-8ef4-7530b9ec06a2,108,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RACGAP1:TMEM67,chr12,49994131,-,chr8,93786223,+,Inf,0,1,TRUE,TRUE,TRUE,4814816e-895b-4ed1-a4d5-70d21a3983ef,283,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TBK1:SEC11A,chr12,64455957,+,chr15,84687774,-,Inf,0,1,FALSE,TRUE,TRUE,7c232913-216c-4c77-abe5-bb0cbc1545d6,169,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HMGA2:NHLRC3,chr12,65828087,+,chr13,39039136,+,Inf,0,1,TRUE,TRUE,TRUE,467f870a-6f33-472f-9505-5bc10a8413b2,335,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HMGA2:CMC4,chr12,65828087,+,chrX,155064033,-,Inf,0,1,TRUE,TRUE,TRUE,a4054033-4553-42c2-82c0-1a23ac0b7ddb,360,PotentialTransSplicing,-
SGNex_Hct116_directRNA,WASF2:CEP72,chr1,27489986,-,chr5,618990,+,Inf,0,1,FALSE,TRUE,TRUE,bc97f7fb-5067-4ef7-ab4a-8880e3fce66b,164,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ATPIF1:ERGIC1,chr1,28236452,+,chr5,172935188,+,Inf,0,1,FALSE,TRUE,TRUE,674c180e-29cc-4773-9d9c-23cedbedcc2d,165,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SRSF4:MAPRE1,chr1,29181646,-,chr20,32825925,+,Inf,0,1,FALSE,TRUE,TRUE,ec141087-6c69-448f-ac42-249897e33cff,239,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SUPT20H:SDF2,chr13,37024035,-,chr17,28655483,-,Inf,0,1,TRUE,TRUE,TRUE,fc0fd6ba-ab88-4db4-b1af-3e061186f89d,1745,PotentialTransSplicing,-
SGNex_Hct116_directRNA,LRRC47:PPIA,chr1,3786849,-,chr7,44801287,+,Inf,0,1,FALSE,TRUE,TRUE,2e634883-31fd-4934-8130-e571faa3032f,1091,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MIR17HG:HNRNPF,chr13,91347959,+,chr10,43396590,-,Inf,0,1,FALSE,TRUE,TRUE,95a3eaac-24a0-47fb-9d12-8304f2d28003,244,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CLYBL:CTD-2410N18.5,chr13,99773010,+,chr5,134174022,-,Inf,0,1,TRUE,TRUE,TRUE,9182bd92-e115-4c1f-be92-b06909fa9fb0,246,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HSP90AA1:BPTF,chr14,102083034,-,chr17,67945409,+,Inf,0,1,FALSE,TRUE,TRUE,332aece1-f075-42e1-838f-110221da009a,1569,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PTPRF:SLC3A2,chr1,43589000,+,chr11,62882908,+,Inf,0,1,TRUE,TRUE,TRUE,310b806b-da18-44f2-b356-af9b435df35a,847,PotentialTransSplicing,-
SGNex_Hct116_directRNA,WDHD1:AAAS,chr14,54962738,-,chr12,53320692,-,Inf,0,1,FALSE,TRUE,TRUE,1ce4add7-ec39-4eac-8da1-868b2f94656a,407,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DLST:FZD6,chr14,74894409,+,chr8,103329655,+,Inf,0,1,TRUE,TRUE,TRUE,38689cd3-0c43-43aa-9329-a5d17ab390bd,776,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HERC2:CHCHD1,chr15,28260777,-,chr10,73783074,+,Inf,0,1,TRUE,TRUE,TRUE,1e88a4ea-6c4b-40ce-9d28-444f4952b29c,475,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MFAP1:SARNP,chr15,43824491,-,chr12,55760640,-,Inf,0,1,FALSE,TRUE,TRUE,39ea2e38-e54c-4b0b-bb0d-163a8b4028f0,187,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CASC4:CKAP5,chr15,44323019,+,chr11,46762193,-,Inf,0,1,TRUE,TRUE,TRUE,3f86f65b-d5da-48be-8e52-5ba8de0ac4de,486,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SLTM:EIF3H,chr15,58932356,-,chr8,116658980,-,Inf,0,1,TRUE,TRUE,TRUE,8240494d-4624-4a59-b831-0956c197fb4d,277,PotentialTransSplicing,-
SGNex_Hct116_directRNA,WDR73:KANSL2,chr15,84652714,-,chr12,48660619,-,Inf,0,1,FALSE,TRUE,TRUE,a28a3d77-8b5c-4058-ba1f-445c4f9be889,198,PotentialTransSplicing,-
SGNex_Hct116_directRNA,LRRC28:PPP2R3C,chr15,99256125,+,chr14,35099384,-,Inf,0,1,TRUE,TRUE,TRUE,5ba85821-1d8d-41cb-b009-bcc2630f9ade,287,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MEF2A:SEPHS1,chr15,99566104,+,chr10,13345028,-,Inf,0,1,FALSE,TRUE,TRUE,69026a61-6c56-48b3-8974-5cba67180a6c,134,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MEF2A:NCL,chr15,99633173,+,chr2,231455624,-,Inf,0,1,FALSE,TRUE,TRUE,9873c06f-9ebd-402a-830e-7211141b8d5c,334,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SMG1:CCT8,chr16,18896052,-,chr21,29056552,-,Inf,0,1,FALSE,TRUE,TRUE,061a75b4-1cc2-4198-a6fd-f90a073347a2,227,PotentialTransSplicing,-
SGNex_Hct116_directRNA,UQCRC2:CHORDC1,chr16,21976243,+,chr11,90202551,-,Inf,0,1,FALSE,TRUE,TRUE,637ddeca-1e11-4681-8aea-7317bd8298eb,1180,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ECI1:ARHGAP44,chr16,2243046,-,chr17,12919755,+,Inf,0,1,FALSE,TRUE,TRUE,d4abd16c-a20a-4a5c-a31c-425b7d5626b6,835,PotentialTransSplicing,-
SGNex_Hct116_directRNA,C16orf59:MRPL4,chr16,2464229,+,chr19,10259617,+,Inf,0,1,FALSE,TRUE,TRUE,55983777-f809-4c9d-be2e-b756ff43efcc,1162,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SULT1A1:BPTF,chr16,28620063,-,chr17,67975772,+,Inf,0,1,FALSE,TRUE,TRUE,0b1fbbcb-5387-44bd-ae34-921a017074c9,185,PotentialTransSplicing,-
SGNex_Hct116_directRNA,EIF3C:SDCCAG3,chr16,28688828,+,chr9,136405978,-,Inf,0,1,FALSE,TRUE,TRUE,ecd0e70a-1dce-4ebe-be38-e1a6a93fe009,245,PotentialTransSplicing,-
SGNex_Hct116_directRNA,EIF3C:SET,chr16,28725012,+,chr9,128691170,+,Inf,0,1,TRUE,TRUE,TRUE,da1ebe99-b332-442c-af0d-19a93ae6568f,610,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PAM16:KCNQ2,chr16,4351232,-,chr20,63442531,-,Inf,0,1,TRUE,TRUE,TRUE,eeec7d66-4f4d-4910-b255-0cef7bbf7b75,2221,PotentialTransSplicing,-
SGNex_Hct116_directRNA,POLR3K:RTEL1,chr16,53476,-,chr20,63687638,+,Inf,0,1,FALSE,TRUE,TRUE,98696d90-9eab-437c-b39b-87d63405820b,156,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CBFB:SRP9,chr16,67082308,+,chr1,225777935,+,Inf,0,1,TRUE,TRUE,TRUE,3d734a4e-43fb-417b-864e-405c93db5d08,733,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TANGO6:POLR2I,chr16,68974168,+,chr19,36114713,-,Inf,0,1,FALSE,TRUE,TRUE,87e6407a-e6db-4c55-b2bc-3d66b2eaf043,1840,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CYB5B:PSMB1,chr16,69459121,+,chr6,170549113,-,Inf,0,1,TRUE,TRUE,TRUE,61973c8a-c587-435e-81cb-986c5a257a4f,361,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NFAT5:COMMD8,chr16,69566374,+,chr4,47456729,-,Inf,0,1,FALSE,TRUE,TRUE,2516ff0b-facd-4366-a408-2853bc277900,338,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NQO1:TAF9,chr16,69726433,-,chr5,69366595,-,Inf,0,1,TRUE,TRUE,TRUE,97ca8a1d-8024-4cfd-ab3d-aa787084510f,112,PotentialTransSplicing,-
SGNex_Hct116_directRNA,WDR59:RPARP-AS1,chr16,74923926,-,chr10,102450187,+,Inf,0,1,FALSE,TRUE,TRUE,dda97119-9f9a-439d-8553-aabbd6c57ce1,610,PotentialTransSplicing,-
SGNex_Hct116_directRNA,COTL1:AQR,chr16,84590105,-,chr15,34867609,-,Inf,0,1,TRUE,TRUE,TRUE,a610d269-dcd9-49c2-a59c-57ce540d93d0,459,PotentialTransSplicing,-
SGNex_Hct116_directRNA,USP10:RPS25,chr16,84740369,+,chr11,119017545,-,Inf,0,1,FALSE,TRUE,TRUE,6a8d2f70-63a7-4a43-83a8-4a21e53caa22,219,PotentialTransSplicing,-
SGNex_Hct116_directRNA,C16orf74:VRK1,chr16,85750926,-,chr14,96833467,+,Inf,0,1,FALSE,TRUE,TRUE,91591b65-054d-4218-80b5-bb8af6f1bc35,169,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TCF25:HEXDC,chr16,89892275,+,chr17,82440997,+,Inf,0,1,TRUE,TRUE,TRUE,29deba77-aee2-4a7b-b342-923b082e0c49,417,PotentialTransSplicing,-
SGNex_Hct116_directRNA,GAS8:DAP3,chr16,90027722,+,chr1,155731356,+,Inf,0,1,TRUE,TRUE,TRUE,bf3a4db3-feb3-4d0d-9793-fa3a5d5c1550,229,PotentialTransSplicing,-
SGNex_Hct116_directRNA,KIAA0100:SLC3A2,chr17,28618791,-,chr11,62882908,+,Inf,0,1,FALSE,TRUE,TRUE,85ea4169-eb14-424b-9026-2a98882b3944,335,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PHF12:NUP93,chr17,28950065,-,chr16,56844499,+,Inf,0,1,FALSE,TRUE,TRUE,c92c51fc-fb6f-4856-bd61-ad1eb5e8053f,273,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NLE1:RPL4,chr17,35141979,-,chr15,66499652,-,Inf,0,1,TRUE,TRUE,TRUE,33c0d8b0-4a55-48ef-b8d8-dc90f17606a8,164,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RP11-1094M14.11:GLA,chr17,35568501,+,chrX,101403985,-,Inf,0,1,FALSE,TRUE,TRUE,0eb0504a-4f4c-45d8-b2e0-cae2f4d3f074,404,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MYO19:SLC25A23,chr17,36532527,-,chr19,6458324,-,Inf,0,1,TRUE,TRUE,TRUE,90f92d5b-cef6-4ebf-a339-c61258430e38,361,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ACACA:TXNDC11,chr17,37406262,-,chr16,11692082,-,Inf,0,1,FALSE,TRUE,TRUE,3eadaf3b-1da1-4ca9-8651-c0d96cab4030,542,PotentialTransSplicing,-
SGNex_Hct116_directRNA,KRT19:PTOV1,chr17,41527828,-,chr19,49856975,+,Inf,0,1,TRUE,TRUE,TRUE,535a66bc-a583-49a3-8383-219ac3e444fa,468,PotentialTransSplicing,-
SGNex_Hct116_directRNA,KPNB1:GAS5,chr17,47658660,+,chr1,173864704,-,Inf,0,1,FALSE,TRUE,TRUE,b1b5b790-9bcc-486a-bf94-6930953cd64a,568,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NME2:ANAPC5,chr17,51168343,+,chr12,121308691,-,Inf,0,1,FALSE,TRUE,TRUE,5c710ee0-2fb0-4b70-a915-a3777a1f5f27,306,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NME2:RPS5,chr17,51168343,+,chr19,58394497,+,Inf,0,1,TRUE,TRUE,TRUE,222259c0-26a1-435c-80d8-7571b2fdfc8c,320,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TOM1L1:PIN1,chr17,54900923,+,chr19,9838436,+,Inf,0,1,TRUE,TRUE,TRUE,4e1290e5-83f7-4051-8c53-d8856eaa9c45,134,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MSI2:TXNL4A,chr17,57401471,+,chr18,79977701,-,Inf,0,1,TRUE,TRUE,TRUE,7fb63d9d-2315-4244-b44f-c82fe9da75ad,389,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DYNLL2:LANCL1,chr17,58083683,+,chr2,210476412,-,Inf,0,1,FALSE,TRUE,TRUE,5332aebc-bb8e-44a6-9535-9c313c464b64,258,PotentialTransSplicing,-
SGNex_Hct116_directRNA,VMP1:SSFA2,chr17,59817773,+,chr2,181929561,+,Inf,0,1,FALSE,TRUE,TRUE,cea80584-fa0e-4cbe-a861-660a6201897a,1017,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RPS6KB1:C4orf29,chr17,59914703,+,chr4,128035762,+,Inf,0,1,FALSE,TRUE,TRUE,ee1bab50-54b1-40fe-b707-c141afaaf8e8,414,PotentialTransSplicing,-
SGNex_Hct116_directRNA,H3F3B:SRP9,chr17,75778883,-,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,a0924d8b-2e37-49e5-a410-067eacb254d5,327,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PGS1:UBR4,chr17,78419675,+,chr1,19104666,-,Inf,0,1,FALSE,TRUE,TRUE,0af44836-0d9b-4e55-b033-0f1714a44e09,361,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NPLOC4:NUP107,chr17,81600341,-,chr12,68715627,+,Inf,0,1,TRUE,TRUE,TRUE,c242f7af-5611-4f32-97a8-0164913a8efb,1036,PotentialTransSplicing,-
