sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
SGNex_MCF7_dRNA,ARHGAP32:LRRC49,chr11,129279146,-,chr15,71049409,+,Inf,0,1,FALSE,TRUE,TRUE,288cedc2-abb0-4243-a38c-8fdeedef38e5,217,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SEC22B:THOC7,chr1,120163210,-,chr3,63839773,-,Inf,0,1,TRUE,TRUE,TRUE,2c242f63-f258-43e2-ab19-a91c551701dd,360,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SHANK2:FH,chr11,70659828,-,chr1,241517316,-,Inf,0,1,TRUE,TRUE,TRUE,dd20447e-ad45-48be-bfa5-d9979857dfbf,1125,PotentialTransSplicing,-
SGNex_MCF7_dRNA,XRRA1:USMG5,chr11,74930300,-,chr10,103392466,-,Inf,0,1,FALSE,TRUE,TRUE,f1ed439e-72fa-4faa-8122-f1758a10709c,456,PotentialTransSplicing,-
SGNex_MCF7_dRNA,HP1BP3:FBP1,chr1,20787195,-,chr9,94620491,-,Inf,0,1,FALSE,TRUE,TRUE,2970b9e0-1496-44d1-88a8-018e6c9027f9,102,PotentialTransSplicing,-
SGNex_MCF7_dRNA,CHFR:PICALM,chr12,132877555,-,chr11,85959060,-,Inf,0,1,FALSE,TRUE,TRUE,341f08f7-2d71-44ac-9f95-496eb0d8b729,145,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PPHLN1:ERGIC3,chr12,42355222,+,chr20,35548509,+,Inf,0,1,TRUE,TRUE,TRUE,cd9c3a3b-ab9d-46d2-8708-1dd619833e72,400,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TIMELESS:FBP1,chr12,56433381,-,chr9,94605576,-,Inf,0,1,TRUE,TRUE,TRUE,220b2bff-e36d-4be8-8aec-49dbc8c6034f,567,PotentialTransSplicing,-
SGNex_MCF7_dRNA,C12orf66:MOV10,chr12,64215678,-,chr1,112700219,+,Inf,0,1,TRUE,TRUE,TRUE,116e6147-0883-4450-bfd2-767fd2d5e955,475,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NCAPD2:TRA2B,chr12,6509792,+,chr3,185918438,-,Inf,0,1,TRUE,TRUE,TRUE,15807295-8d25-4ac3-8a34-9afc75ec7203,274,PotentialTransSplicing,-
SGNex_MCF7_dRNA,CAND1:PPAPDC1B,chr12,67269785,+,chr8,38266311,-,Inf,0,1,FALSE,TRUE,TRUE,5a167dee-4fec-4750-b5c8-506deee3f2cd,383,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NUDT4:FLAD1,chr12,93394719,+,chr1,154992713,+,Inf,0,1,TRUE,TRUE,TRUE,340fe92b-5c3a-4446-9c82-880f7c92b806,631,PotentialTransSplicing,-
SGNex_MCF7_dRNA,IKBIP:TRABD2A,chr12,98644523,-,chr2,84901878,-,Inf,0,1,FALSE,TRUE,TRUE,c8189523-a7ce-420e-88d8-a1a92ed8a569,209,PotentialTransSplicing,-
SGNex_MCF7_dRNA,MCF2L:TBX2-AS1,chr13,113045361,+,chr17,61393747,-,Inf,0,1,FALSE,TRUE,TRUE,1546e933-5dd0-4111-8529-c8f8395dcf8a,472,PotentialTransSplicing,-
SGNex_MCF7_dRNA,DCUN1D2:TBC1D1,chr13,113490667,-,chr4,38115710,+,Inf,0,1,FALSE,TRUE,TRUE,61fea62a-471f-4779-be72-a72f163128c4,221,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FOXO1:PPFIA1,chr13,40665583,-,chr11,70372215,+,Inf,0,1,TRUE,TRUE,TRUE,8dbb8eae-604b-4da4-8f3f-9a382debf4da,261,PotentialTransSplicing,-
SGNex_MCF7_dRNA,DLEU2:SEP15,chr13,50068097,-,chr1,86863605,-,Inf,0,1,FALSE,TRUE,TRUE,4a3e8246-07d7-49f2-a3d0-430da3e6b4fd,229,PotentialTransSplicing,-
SGNex_MCF7_dRNA,WRAP73:PRKAR1A,chr1,3635944,-,chr17,68525754,+,Inf,0,1,TRUE,TRUE,TRUE,cb5b71cc-1a3c-4543-8cd2-e268afe17e06,682,PotentialTransSplicing,-
SGNex_MCF7_dRNA,MIR17HG:XRCC4,chr13,91349770,+,chr5,83203552,+,Inf,0,1,FALSE,TRUE,TRUE,9e4a11f7-9b28-47e0-83e0-5f4589a64832,312,PotentialTransSplicing,-
SGNex_MCF7_dRNA,GPC6:AKT2,chr13,93830545,+,chr19,40255269,-,Inf,0,1,FALSE,TRUE,TRUE,b0ff9017-9883-4e37-bd7a-6494104fa922,695,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ZBTB25:ATRAID,chr14,64490361,-,chr2,27215321,+,Inf,0,1,TRUE,TRUE,TRUE,8d1cc58d-c388-403d-8c82-fd49ad905bdd,280,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RBM25:LOXL1-AS1,chr14,73077536,+,chr15,73920038,-,Inf,0,1,FALSE,TRUE,TRUE,c2b13da6-8ef0-4427-9573-76bdf9b7187b,454,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ENTPD5:FAM156B,chr14,74011091,-,chrX,52899468,+,Inf,0,1,FALSE,TRUE,TRUE,011f95dc-78f1-49df-bad5-c2ed5013168b,209,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PDXDC1:EBPL,chr16,15030056,+,chr13,49663195,-,Inf,0,1,TRUE,TRUE,TRUE,cc6d64d8-c8e6-4058-af57-ba0fe4f026f2,1140,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FOPNL:ZSCAN21,chr16,15873491,-,chr7,100063788,+,Inf,0,1,TRUE,TRUE,TRUE,c248c74d-1478-4a96-9121-74c3dad22172,449,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ZNF598:TJP3,chr16,2009524,-,chr19,3730355,+,Inf,0,1,TRUE,TRUE,TRUE,a3f1d1fb-2fec-4da2-ade0-14a70e10155c,311,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FLYWCH2:C6orf141,chr16,2883366,+,chr6,49554877,+,Inf,0,1,FALSE,TRUE,TRUE,d641bd7f-a4f1-4ac8-9666-f3e3981d0c3b,165,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PKMYT1:PSMD4,chr16,2979808,-,chr1,151263914,+,Inf,0,1,FALSE,TRUE,TRUE,b798ee14-33a9-48da-a3dc-3a1ae89750fd,235,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NFAT5:MINA,chr16,69566374,+,chr3,97950888,-,Inf,0,1,FALSE,TRUE,TRUE,3ded8a98-63e0-415e-b9a5-e0986cf6feeb,384,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RP11-529K1.2:EIF5B,chr16,70346199,-,chr2,99371662,+,Inf,0,1,FALSE,TRUE,TRUE,2a2df54e-8263-4cdf-bb3d-62fceec0d315,488,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FBXL16:SFPQ,chr16,705512,-,chr1,35178036,-,Inf,0,1,FALSE,TRUE,TRUE,765d230b-fefb-40be-9c28-2490e359c12b,256,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PIEZO1:SEPHS1,chr16,88784901,-,chr10,13345028,-,Inf,0,1,FALSE,TRUE,TRUE,aeb51ee8-d3da-4c16-a302-5f7100eb050a,306,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ANKRD11:UBA52,chr16,89490245,-,chr19,18573293,+,Inf,0,1,FALSE,TRUE,TRUE,2bd937ab-9d90-4dcc-9dc9-5f25945a51e7,316,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ZNF286A:CHMP1A,chr17,15708247,+,chr16,89647331,-,Inf,0,1,FALSE,TRUE,TRUE,447af388-7a47-4d1e-ac78-5b125440b0ff,531,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TVP23B:UBE2N,chr17,18804266,+,chr12,93411299,-,Inf,0,1,TRUE,TRUE,TRUE,3e223d79-1f7d-4c02-bbd1-8705b518ee02,677,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RPS6KB1:YLPM1,chr17,59912804,+,chr14,74835775,+,Inf,0,1,FALSE,TRUE,TRUE,a19e2d9d-9799-4f21-8234-22a3e130a5b2,1129,PotentialTransSplicing,-
SGNex_MCF7_dRNA,APPBP2:CBLB,chr17,60525794,-,chr3,105685466,-,Inf,0,1,FALSE,TRUE,TRUE,a27f691f-27ce-407b-b9e3-1e72cf74c7f8,330,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RP11-15E18.1:LPPR5,chr17,60526501,+,chr1,98956741,-,Inf,0,1,FALSE,TRUE,TRUE,8e513f6e-e37b-4944-900e-b25026755f95,211,PotentialTransSplicing,-
SGNex_MCF7_dRNA,BCAS3:ATXN7,chr17,60747279,+,chr3,63995505,+,Inf,0,1,FALSE,TRUE,TRUE,689068c9-7bce-4622-8db4-9d6f53a21817,470,PotentialTransSplicing,Yes
SGNex_MCF7_dRNA,SRSF2:FASTKD3,chr17,76735061,-,chr5,7861652,-,Inf,0,1,FALSE,TRUE,TRUE,9c698029-c0be-4d79-8159-aafce4dbe835,725,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FUBP1:CHMP1A,chr1,77949155,-,chr16,89647331,-,Inf,0,1,TRUE,TRUE,TRUE,75b34638-80f2-4ece-b6bd-46515eb46c99,2530,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NXN:B2M,chr17,819439,-,chr15,44715423,+,Inf,0,1,TRUE,TRUE,TRUE,c894064e-96f4-4ddd-a535-24f19d492363,875,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RBBP8:ERH,chr18,23022270,+,chr14,69387083,-,Inf,0,1,TRUE,TRUE,TRUE,16a4b3b5-d80a-4bbf-85fb-a3e53587fe52,431,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TYMS:TCF3,chr18,662320,+,chr19,1615821,-,Inf,0,1,TRUE,TRUE,TRUE,51c740d5-14b8-4332-864a-459ab0903c2a,479,PotentialTransSplicing,-
SGNex_MCF7_dRNA,HOOK2:CH507-513H4.1,chr19,12767395,-,chr21,8222961,+,Inf,0,1,FALSE,TRUE,TRUE,c46c6c1a-ec4a-4b2b-8b47-69194fe5999b,1458,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RPS19:ZBED5-AS1,chr19,41861212,+,chr11,10906455,+,Inf,0,1,FALSE,TRUE,TRUE,4f47fdca-f0c0-4b62-a00c-5c5e7bea551e,193,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SH3GL1:C9orf3,chr19,4400324,-,chr9,95086682,+,Inf,0,1,FALSE,TRUE,TRUE,8dd3c688-d67e-42ad-be45-753e3e0e7f34,130,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SCAF1:SNHG17,chr19,49657889,+,chr20,38422241,-,Inf,0,1,FALSE,TRUE,TRUE,0c7bbbe3-84b0-4eb0-94bb-c254cfe02357,1148,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ZNF432:SMU1,chr19,52095575,-,chr9,33068934,-,Inf,0,1,FALSE,TRUE,TRUE,a9e38d79-66e9-4bac-83ca-7b6c8fd32bfc,166,PotentialTransSplicing,-
SGNex_MCF7_dRNA,MZF1-AS1:UBB,chr19,58559409,+,chr17,16381902,+,Inf,0,1,FALSE,TRUE,TRUE,a0b2c51b-7a20-461e-bc04-0f3f1d611f67,208,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NDRG3:TNFRSF11A,chr20,36721679,-,chr18,62384751,+,Inf,0,1,FALSE,TRUE,TRUE,37556c63-7834-4e8e-9dc4-aca9badd306f,161,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ZFAS1:GNAQ,chr20,49279208,+,chr9,77815770,-,Inf,0,1,FALSE,TRUE,TRUE,3be4464f-1590-40a3-84af-7ac54e3fc623,173,PotentialTransSplicing,-
SGNex_MCF7_dRNA,UBE2V1:RBPMS,chr20,50096672,-,chr8,30504286,+,Inf,0,1,TRUE,TRUE,TRUE,214e70f4-4ca6-42f3-91eb-e7339a1f3a3f,186,PotentialTransSplicing,-
SGNex_MCF7_dRNA,BCAS4:BCAS3,chr20,50795173,+,chr17,61354362,+,Inf,0,1,FALSE,TRUE,TRUE,6937ad0d-19c5-4679-a555-f75d48d529a6,138,PotentialTransSplicing,Yes
SGNex_MCF7_dRNA,BCAS4:BCAS3,chr20,50795173,+,chr17,61391977,+,Inf,0,1,FALSE,TRUE,TRUE,498f6734-e1fd-4467-90e5-42eaa0c33d4d,130,PotentialTransSplicing,Yes
SGNex_MCF7_dRNA,BCAS1:PDCD4,chr20,53975389,-,chr10,110895948,+,Inf,0,1,TRUE,TRUE,TRUE,adb881c7-7ea6-42cd-a045-541dfc96a064,1293,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TCFL5:MPST,chr20,62860125,-,chr22,37029216,+,Inf,0,1,FALSE,TRUE,TRUE,1dc272c4-cb9a-4b9a-b0ae-40f933bc84e7,435,PotentialTransSplicing,-
SGNex_MCF7_dRNA,DNAJC5:MRPS2,chr20,63895323,+,chr9,135503542,+,Inf,0,1,FALSE,TRUE,TRUE,729309db-ba09-4e70-a02a-47c861aa3d10,159,PotentialTransSplicing,-
SGNex_MCF7_dRNA,CCDC74A:RPLP1,chr2,131528346,+,chr15,69455170,+,Inf,0,1,FALSE,TRUE,TRUE,c4389033-9576-479b-9282-ff65b49a048a,396,PotentialTransSplicing,-
SGNex_MCF7_dRNA,IFNGR2:HPRT1,chr21,33432871,+,chrX,134500030,+,Inf,0,1,TRUE,TRUE,TRUE,ac1eca51-16ff-4a2d-b736-80a07ae115a1,660,PotentialTransSplicing,-
SGNex_MCF7_dRNA,AC097721.2:BPTF,chr2,138500755,-,chr17,67966572,+,Inf,0,1,FALSE,TRUE,TRUE,3423f983-b64f-46d7-ace6-c1a0d1f1fe9a,454,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TRAPPC10:SKA2,chr21,44032172,+,chr17,59112345,-,Inf,0,1,TRUE,TRUE,TRUE,3b138a5a-3d09-475b-a796-04d8cc7ee2c6,327,PotentialTransSplicing,-
SGNex_MCF7_dRNA,GALNT3:RPL41,chr2,165794015,-,chr12,56116775,+,Inf,0,1,FALSE,TRUE,TRUE,285c99d2-37d2-4bdf-a52d-b1955c8b668e,176,PotentialTransSplicing,-
SGNex_MCF7_dRNA,DUXAP8:PPARG,chr22,15791152,+,chr3,12416704,+,Inf,0,1,FALSE,TRUE,TRUE,1dd82719-d161-4899-9f5c-5c6d8a38e3ba,757,PotentialTransSplicing,-
SGNex_MCF7_dRNA,DGKD:PRDX6,chr2,233390483,+,chr1,173487735,+,Inf,0,1,TRUE,TRUE,TRUE,618ceb2a-f87f-4e0b-b21b-785e6ea9efa3,354,PotentialTransSplicing,-
SGNex_MCF7_dRNA,LARGE:TLK2,chr22,33650368,-,chr17,62600651,+,Inf,0,1,FALSE,TRUE,TRUE,1608b69f-8b1d-4328-815f-7dfa7ca26f08,1479,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TTC38:ECI1,chr22,46269289,+,chr16,2240145,-,Inf,0,1,FALSE,TRUE,TRUE,fd054dcf-9a40-4c0b-a7d2-cab992f4afe0,267,PotentialTransSplicing,-
SGNex_MCF7_dRNA,CAD:PVT1,chr2,27217633,+,chr8,128096518,+,Inf,0,1,FALSE,TRUE,TRUE,70f9e3ab-fd60-4a16-af6f-a120e2f90706,252,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SLC30A6:YWHAE,chr2,32174147,+,chr17,1345499,-,Inf,0,1,TRUE,TRUE,TRUE,be31eb16-2a9f-47c9-bafd-ac2758471474,449,PotentialTransSplicing,-
SGNex_MCF7_dRNA,DYNC2LI1:FAM122B,chr2,43796795,+,chrX,134771354,-,Inf,0,1,FALSE,TRUE,TRUE,85bd6dec-a94b-4b4f-943b-3b40937a571c,673,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PNPT1:LLGL2,chr2,55687645,-,chr17,75568476,+,Inf,0,1,FALSE,TRUE,TRUE,9979648c-d96b-44bf-994f-4879ae2e6c14,214,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SPRED2:MPPED2,chr2,65431962,-,chr11,30580494,-,Inf,0,1,FALSE,TRUE,TRUE,37d0883f-f7cb-4da7-a8a1-50a8244b1a21,589,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ILDR1:TXLNG,chr3,122001745,-,chrX,16818574,+,Inf,0,1,FALSE,TRUE,TRUE,efa87bf7-9b18-4cfc-bc28-9b94a444efa4,638,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PLXND1:MOK,chr3,129569843,-,chr14,102233789,-,Inf,0,1,FALSE,TRUE,TRUE,47adbff4-9f9a-4b60-85fb-cce28dead684,1480,PotentialTransSplicing,-
SGNex_MCF7_dRNA,UBA5:THBS3,chr3,132660050,+,chr1,155205316,-,Inf,0,1,FALSE,TRUE,TRUE,1e0e4ad4-c47a-4484-a458-9b526ff3d72b,108,PotentialTransSplicing,-
SGNex_MCF7_dRNA,CEP63:OCIAD2,chr3,134552012,+,chr4,48885565,-,Inf,0,1,FALSE,TRUE,TRUE,7481e715-0e38-4667-8fe4-d0fe06659095,614,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PLOD2:AK3,chr3,146160881,-,chr9,4722625,-,Inf,0,1,FALSE,TRUE,TRUE,50ae0c73-d6f7-4341-b8cd-4c31fb631462,280,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NR2C2:DDIAS,chr3,15003986,+,chr11,82914723,+,Inf,0,1,TRUE,TRUE,TRUE,be51e9be-b255-4450-b798-dafd4c815360,415,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PLCH1:CYB5A,chr3,155583472,-,chr18,74260944,-,Inf,0,1,TRUE,TRUE,TRUE,7c40913f-91ab-4fb4-b757-7be77ac63f5d,1046,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ANKRD28:DNAJB6,chr3,15859377,-,chr7,157409795,+,Inf,0,1,FALSE,TRUE,TRUE,8d3bcc3a-c45d-46b0-96e4-3fd0a925e5dc,406,PotentialTransSplicing,-
SGNex_MCF7_dRNA,MRPL47:ICA1,chr3,179601730,-,chr7,8235940,-,Inf,0,1,FALSE,TRUE,TRUE,9f9a8a69-2dd9-42b4-aebe-a7741505c3e5,292,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ATP11B:ABCA5,chr3,182820376,+,chr17,69256283,-,Inf,0,1,FALSE,TRUE,TRUE,d08ad3f2-514f-473e-a050-cc1a8ab4e7d9,370,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TRA2B:BCAS3,chr3,185937825,-,chr17,61368327,+,Inf,0,1,FALSE,TRUE,TRUE,fc31d136-1a46-4ee8-be30-30ffbab30ec0,174,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PDCD6IP:ABI2,chr3,33798937,+,chr2,203402576,+,Inf,0,1,FALSE,TRUE,TRUE,a918d738-1b13-49df-8c65-0a83bd085a40,306,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PSMD6:PPA2,chr3,64022318,-,chr4,105424322,-,Inf,0,1,TRUE,TRUE,TRUE,4ef897f5-00dc-4ab8-9bd1-9d47ef3e1dc7,389,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PDZRN3:OSBPL9,chr3,73602354,-,chr1,51783915,+,Inf,0,1,FALSE,TRUE,TRUE,fd2af363-03bf-42c5-9328-8b35a5d9c694,589,PotentialTransSplicing,-
SGNex_MCF7_dRNA,MANBA:CRBN,chr4,102690596,-,chr3,3151045,-,Inf,0,1,FALSE,TRUE,TRUE,8cdbb34c-085d-4e47-b08d-dbb498083b66,886,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PAPSS1:PDE3B,chr4,107701171,-,chr11,14789106,+,Inf,0,1,FALSE,TRUE,TRUE,2c955b89-a2fd-4a2e-81a1-0cdbbc79d421,195,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RAPGEF2:DRAM1,chr4,159210583,+,chr12,101908186,+,Inf,0,1,FALSE,TRUE,TRUE,47d55705-5b8e-4dd8-8cec-88c7fc58600b,1269,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FRYL:GNAS,chr4,48780078,-,chr20,58895612,+,Inf,0,1,FALSE,TRUE,TRUE,0646a4a4-2682-4a13-854e-d22448eb6876,180,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NPM1:C2orf42,chr5,171392978,+,chr2,70160787,-,Inf,0,1,FALSE,TRUE,TRUE,ceae31ae-1272-443e-bfe1-8e831025affe,105,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NPM1:RP11-434I12.2,chr5,171392978,+,chr8,73298002,-,Inf,0,1,FALSE,TRUE,TRUE,79eedeed-881e-410b-a3f9-f5bed75b2c80,596,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RP11-1379J22.5:CDK19,chr5,179658481,+,chr6,110632161,-,Inf,0,1,FALSE,TRUE,TRUE,dc547d84-0ade-46ad-9c6a-75398e3a05f5,312,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FOXO3:RP11-499P20.2,chr6,108561829,+,chr10,18513660,-,Inf,0,1,FALSE,TRUE,TRUE,33d89bb2-9af6-4f00-98a4-d4666b4cc796,931,PotentialTransSplicing,-
SGNex_MCF7_dRNA,HIVEP1:ZFAND5,chr6,12015668,+,chr9,72357056,-,Inf,0,1,TRUE,TRUE,TRUE,3249c7c9-6851-4124-8ded-73b58b4a1737,177,PotentialTransSplicing,-
SGNex_MCF7_dRNA,JARID2:HMGN1,chr6,15246584,+,chr21,39345274,-,Inf,0,1,TRUE,TRUE,TRUE,6428fc07-7fad-4216-acd3-d65b02eeedb5,525,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SCAF8:RTN3,chr6,154733930,+,chr11,63749991,+,Inf,0,1,FALSE,TRUE,TRUE,dbff5629-1510-4bdd-8253-1d53f07d5e5b,462,PotentialTransSplicing,-
SGNex_MCF7_dRNA,MYLIP:GNAS,chr6,16130747,+,chr20,58895612,+,Inf,0,1,FALSE,TRUE,TRUE,e7b6c2d1-5cfb-4372-98cf-693c59e6d0cd,502,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SRSF3:PSMB7,chr6,36598983,+,chr9,124405432,-,Inf,0,1,TRUE,TRUE,TRUE,ffe3ee15-9455-49a4-b23c-2072c08a73e1,424,PotentialTransSplicing,-
SGNex_MCF7_dRNA,GATS:SQSTM1,chr7,100222597,-,chr5,179836436,+,Inf,0,1,TRUE,TRUE,TRUE,0f9148f7-08e8-49da-a660-ae35883cdb22,854,PotentialTransSplicing,-
SGNex_MCF7_dRNA,PSMC2:EIF2B3,chr7,103362758,+,chr1,44857807,-,Inf,0,1,FALSE,TRUE,TRUE,7d19c32e-69e2-4a35-bf76-1ff39771540e,521,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NRCAM:CRYBB3,chr7,108399436,-,chr22,25203763,+,Inf,0,1,FALSE,TRUE,TRUE,a2abc61f-3a3f-4c85-aca5-dbba38e30e0f,309,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TAX1BP1:NSA2,chr7,27748686,+,chr5,74773868,+,Inf,0,1,TRUE,TRUE,TRUE,6aa0423c-98da-41f9-91d1-aae638641f09,253,PotentialTransSplicing,-
SGNex_MCF7_dRNA,AVL9:RPL39L,chr7,32495802,+,chr3,187128062,-,Inf,0,1,FALSE,TRUE,TRUE,64ff4759-ebf4-4226-a248-0116d4f0a1eb,159,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FKBP9:RABL6,chr7,32976499,+,chr9,136839314,+,Inf,0,1,FALSE,TRUE,TRUE,d8a7c166-42ad-417a-b231-756b2fcbbb32,239,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TRRAP:CHMP1A,chr7,98897866,+,chr16,89647331,-,Inf,0,1,TRUE,TRUE,TRUE,14732c8f-e855-473e-9403-44c5b13b710c,767,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ZHX2:GFRA1,chr8,122781946,+,chr10,116125557,-,Inf,0,1,FALSE,TRUE,TRUE,0cb4e297-f5e4-43f7-b7ae-da54237d5095,214,PotentialTransSplicing,-
SGNex_MCF7_dRNA,TATDN1:RPLP0,chr8,124504275,-,chr12,120197462,-,Inf,0,1,FALSE,TRUE,TRUE,522e5f3f-2453-4ae7-847b-ea8f3aa34a33,583,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FAM49B:WDSUB1,chr8,129903312,-,chr2,159259843,-,Inf,0,1,FALSE,TRUE,TRUE,affe3179-6491-4d8e-bc3b-5f1c25169680,232,PotentialTransSplicing,-
SGNex_MCF7_dRNA,ZNF696:TBX2-AS1,chr8,143293065,+,chr17,61393747,-,Inf,0,1,FALSE,TRUE,TRUE,b39d4b8d-b36f-49cc-b784-c4164d2811ba,427,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RP11-156K13.1:MAP4,chr8,17801742,+,chr3,47857512,-,Inf,0,1,FALSE,TRUE,TRUE,f14cc9d9-a5e7-4bc8-bb84-1bad62c9e1dd,404,PotentialTransSplicing,-
SGNex_MCF7_dRNA,IMPA1:EPCAM,chr8,81679126,-,chr2,47385166,+,Inf,0,1,FALSE,TRUE,TRUE,79e4ecd4-08f2-4f57-9658-9e12c960ce69,349,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SCAI:MARK3,chr9,125142633,-,chr14,103474993,+,Inf,0,1,FALSE,TRUE,TRUE,e11cb4be-c2ad-4b4f-ab16-547ae3180a90,185,PotentialTransSplicing,-
SGNex_MCF7_dRNA,RPL12:MMP19,chr9,127449281,-,chr12,55839741,-,Inf,0,1,TRUE,TRUE,TRUE,42bc4a21-d99f-4279-a03a-82be1351f080,581,PotentialTransSplicing,-
SGNex_MCF7_dRNA,GOLGA2:PRPF8,chr9,128273850,-,chr17,1662153,-,Inf,0,1,TRUE,TRUE,TRUE,d4e36942-10c8-4727-a922-378f4deecbd5,168,PotentialTransSplicing,-
SGNex_MCF7_dRNA,FUBP3:ATP5J2-PTCD1,chr9,130579764,+,chr7,99460193,-,Inf,0,1,FALSE,TRUE,TRUE,9fa8ecd9-4a4e-40ce-9df1-b4db21dc6922,182,PotentialTransSplicing,-
SGNex_MCF7_dRNA,NPDC1:TCF25,chr9,137045878,-,chr16,89907243,+,Inf,0,1,FALSE,TRUE,TRUE,2f676a4d-425f-4ed7-a37c-aa8f8619fbc4,226,PotentialTransSplicing,-
SGNex_MCF7_dRNA,SMU1:OIP5-AS1,chr9,33068824,-,chr15,41298041,+,Inf,0,1,FALSE,TRUE,TRUE,bc84e403-ceb7-4b16-97a6-4c657633f9f0,565,PotentialTransSplicing,-
