sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
SGNex_HCT116_R2,RNU6-15P:HSP90AA1,chr10,21322066,+,chr14,102083862,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1103:8765:40877,88,LowConfidence,-
SGNex_HCT116_R2,DKK1:HOMER1,chr10,52316715,+,chr5,79456921,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1102:15493:17157,36,LowConfidence,-
SGNex_HCT116_R2,FAM208B:ACTG1,chr10,5739658,+,chr17,81511330,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2210:4685:46786,118,LowConfidence,-
SGNex_HCT116_R2,FAM208B:MRPL3,chr10,5742438,+,chr3,131462644,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1226:24718:38908,118,LowConfidence,-
SGNex_HCT116_R2,CCDC6:GPI,chr10,59906148,-,chr19,34365348,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1106:11343:24911,99,LowConfidence,-
SGNex_HCT116_R2,JMJD1C:CTA-481E9.3,chr10,63264658,-,chr16,18056497,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2126:11820:17016,66,LowConfidence,-
SGNex_HCT116_R2,CHST3:RP11-843B15.2,chr10,72005846,+,chr12,32107348,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2221:5944:38029,71,LowConfidence,-
SGNex_HCT116_R2,ANAPC16:NEK4,chr10,72224451,+,chr3,52754921,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2224:26118:3178,58,LowConfidence,-
SGNex_HCT116_R2,ECD:CALU,chr10,73133895,-,chr7,128758879,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2108:27935:2738,105,LowConfidence,-
SGNex_HCT116_R2,C10orf11:VEZF1,chr10,75973561,+,chr17,57979308,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1107:7172:33932,62,LowConfidence,-
SGNex_HCT116_R2,GHITM:STOML2,chr10,84150132,+,chr9,35101529,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1121:3285:1806,31,LowConfidence,-
SGNex_HCT116_R2,RPP30:PROSER1,chr10,90900600,+,chr13,39014312,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2122:16640:9860,33,LowConfidence,-
SGNex_HCT116_R2,KIF11:RP11-294J22.6,chr10,92653929,+,chr17,50693886,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1101:26210:20850,89,LowConfidence,-
SGNex_HCT116_R2,TM9SF3:MARS,chr10,96565349,-,chr12,57515019,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1103:14367:23188,86,LowConfidence,-
SGNex_HCT116_R2,GOT1:RNF187,chr10,99402626,-,chr1,228494265,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1123:19268:26863,57,LowConfidence,-
SGNex_HCT116_R2,ENTPD7:OGFR,chr10,99679871,+,chr20,62812775,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1126:17218:39242,104,LowConfidence,-
SGNex_HCT116_R2,TRMT13:RB1CC1,chr1,100144140,+,chr8,52696066,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1206:30086:22467,103,LowConfidence,-
SGNex_HCT116_R2,YAP1:SUPT6H,chr11,102209561,+,chr17,28680301,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2207:1773:34459,98,LowConfidence,-
SGNex_HCT116_R2,RNF141:CHTOP,chr11,10514758,-,chr1,153645796,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1103:26321:13341,97,LowConfidence,-
SGNex_HCT116_R2,RBM7:DNAJC8,chr11,114407693,+,chr1,28203764,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2124:11627:22450,35,LowConfidence,-
SGNex_HCT116_R2,GALNT18:STX18,chr11,11621941,-,chr4,4507733,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1112:23358:2545,44,LowConfidence,-
SGNex_HCT116_R2,BCL9L:SH3BP5,chr11,118897882,-,chr3,15259018,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2212:11464:32894,64,LowConfidence,-
SGNex_HCT116_R2,HSPA8:EIF3A,chr11,123060009,-,chr10,119036147,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1117:16711:27778,105,LowConfidence,-
SGNex_HCT116_R2,HSPA8:RPS9,chr11,123060624,-,chr19,54201238,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1102:10236:15504,86,LowConfidence,-
SGNex_HCT116_R2,ZNF202:MEF2D,chr11,123725127,-,chr1,156465307,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1101:25093:20498,84,LowConfidence,-
SGNex_HCT116_R2,SIAE:SLC36A1,chr11,124633426,-,chr5,151490919,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1125:17949:10440,31,LowConfidence,-
SGNex_HCT116_R2,EI24:UBA6,chr11,125575395,+,chr4,67617529,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2102:22932:10985,98,LowConfidence,-
SGNex_HCT116_R2,CAPZA1:ACTR3,chr1,112654508,+,chr2,113957824,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1105:12114:27584,90,LowConfidence,-
SGNex_HCT116_R2,NFRKB:ANGEL1,chr11,129894360,-,chr14,76798151,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1101:5873:9033,108,LowConfidence,-
SGNex_HCT116_R2,APLP2:PTPRF,chr11,130144403,+,chr1,43605401,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1203:7791:20726,116,LowConfidence,-
SGNex_HCT116_R2,RPS13:AP2B1,chr11,17075510,-,chr17,35627403,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2126:5994:25562,86,LowConfidence,-
SGNex_HCT116_R2,TRIM45:pk,chr1,117120894,-,chr2,173224178,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2221:19684:20656,78,LowConfidence,-
SGNex_HCT116_R2,RNU5E-1:PTCHD1-AS,chr1,11908251,+,chrX,23076264,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1202:20973:41282,92,LowConfidence,-
SGNex_HCT116_R2,RNU5E-4P:ARHGDIA,chr1,11909844,-,chr17,81869627,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2108:29741:32877,52,LowConfidence,-
SGNex_HCT116_R2,CPSF3L:RNF31,chr1,1312471,-,chr14,24157947,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2110:10338:2985,98,LowConfidence,-
SGNex_HCT116_R2,EIF3M:FCHO2,chr11,32587131,+,chr5,73088611,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2209:19390:32736,85,LowConfidence,-
SGNex_HCT116_R2,CAPRIN1:NUDCD1,chr11,34100102,+,chr8,109333956,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1214:24221:32806,103,LowConfidence,-
SGNex_HCT116_R2,EXT2:RTN4,chr11,44114293,+,chr2,55050282,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2210:31111:6589,74,LowConfidence,-
SGNex_HCT116_R2,GYLTL1B:ITM2C,chr11,45924856,+,chr2,230878787,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2205:22719:47893,107,LowConfidence,-
SGNex_HCT116_R2,MDK:GGCT,chr11,46381995,+,chr7,30500611,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2120:12601:14467,83,LowConfidence,-
SGNex_HCT116_R2,AMBRA1:NOC2L,chr11,46396909,-,chr1,945587,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1127:21339:20146,32,LowConfidence,-
SGNex_HCT116_R2,AMBRA1:RPL38,chr11,46541978,-,chr17,74204147,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1104:16579:37818,93,LowConfidence,-
SGNex_HCT116_R2,SF3B4:CSMD1,chr1,149926868,-,chr8,4788082,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1213:21592:32226,119,LowConfidence,-
SGNex_HCT116_R2,S100A6:DHX32,chr1,153534687,-,chr10,125852604,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1121:30289:43216,106,LowConfidence,-
SGNex_HCT116_R2,HAX1:TMEM131,chr1,154273845,+,chr2,97827671,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2224:9557:42847,76,LowConfidence,-
SGNex_HCT116_R2,CCT3:ERCC2,chr1,156311122,-,chr19,45351611,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1202:6827:29923,94,LowConfidence,-
SGNex_HCT116_R2,CCT3:RPLP1,chr1,156333549,-,chr15,69452955,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2103:28544:11038,107,LowConfidence,-
SGNex_HCT116_R2,CCT3:MRPS18B,chr1,156335840,-,chr6,30625911,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1117:3955:13623,86,LowConfidence,-
SGNex_HCT116_R2,ARHGEF11:PSMA1,chr1,157045175,-,chr11,14507710,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2127:4026:33404,85,LowConfidence,-
SGNex_HCT116_R2,B4GALT3:TRIP12,chr1,161176485,-,chr2,229796705,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1216:18182:31206,96,LowConfidence,-
SGNex_HCT116_R2,FEN1:PDS5A,chr11,61795400,+,chr4,39824080,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1112:17218:36007,84,LowConfidence,-
SGNex_HCT116_R2,FTH1:PSMB2,chr11,61967497,-,chr1,35641402,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2113:6948:2985,114,LowConfidence,-
SGNex_HCT116_R2,EEF1G:RPL37A,chr11,62559750,-,chr2,216499304,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1205:10450:3108,102,LowConfidence,-
SGNex_HCT116_R2,INTS5:GTF3A,chr11,62647155,-,chr13,27434888,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1128:29305:15522,70,LowConfidence,-
SGNex_HCT116_R2,HSD17B7:C6orf211,chr1,162797849,+,chr6,151468599,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1126:18446:40139,118,LowConfidence,-
SGNex_HCT116_R2,MARK2:APP,chr11,63909522,+,chr21,26053273,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1120:18091:36640,116,LowConfidence,-
SGNex_HCT116_R2,RCOR2:FAM127B,chr11,63912018,-,chrX,135051530,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1125:12398:1771,18,LowConfidence,-
SGNex_HCT116_R2,STIP1:KIAA1671,chr11,64200014,+,chr22,25178496,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2205:20364:18634,104,LowConfidence,-
SGNex_HCT116_R2,STIP1:TCP1,chr11,64203553,+,chr6,159780056,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2121:2625:12128,72,LowConfidence,-
SGNex_HCT116_R2,RP11-783K16.5:RPL14,chr11,64247284,+,chr3,40462118,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2121:2717:25966,74,LowConfidence,-
SGNex_HCT116_R2,RPS6KA4:RPL3,chr11,64370314,+,chr22,39317585,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1104:21602:45783,76,LowConfidence,-
SGNex_HCT116_R2,C11orf85:MIPOL1,chr11,64950724,-,chr14,37308059,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2120:18284:36728,37,LowConfidence,-
SGNex_HCT116_R2,DPF2:CACYBP,chr11,65341055,+,chr1,175009999,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1205:11850:6273,110,LowConfidence,-
SGNex_HCT116_R2,BANF1:VPS52,chr11,66004083,+,chr6,33267238,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1123:25621:35409,40,LowConfidence,-
SGNex_HCT116_R2,YIF1A:AKAP12,chr11,66285700,-,chr6,151349155,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1120:18152:29255,94,LowConfidence,-
SGNex_HCT116_R2,BRMS1:HSP90AA1,chr11,66345013,-,chr14,102084737,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2206:24748:42548,72,LowConfidence,-
SGNex_HCT116_R2,CTD-3074O7.11:PTCD3,chr11,66523552,+,chr2,86137852,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1118:11211:38293,59,LowConfidence,-
SGNex_HCT116_R2,MRPL17:HNRNPAB,chr11,6682067,-,chr5,178207130,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2207:17147:26213,96,LowConfidence,-
SGNex_HCT116_R2,CORO1B:GNB2L1,chr11,67441366,-,chr5,181239119,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1114:17036:4532,95,LowConfidence,-
SGNex_HCT116_R2,MPZL1:NDUFAB1,chr1,167772436,+,chr16,23582359,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1114:20456:45062,61,LowConfidence,-
SGNex_HCT116_R2,CTD-2655K5.1:KIF4A,chr11,68123550,+,chrX,70341804,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1227:15818:13851,57,LowConfidence,-
SGNex_HCT116_R2,SFT2D2:SSRP1,chr1,168243047,+,chr11,57333530,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2224:6603:19126,81,LowConfidence,-
SGNex_HCT116_R2,CCND1:SLC16A3,chr11,69651654,+,chr17,82229618,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2116:6522:33475,70,LowConfidence,-
SGNex_HCT116_R2,PPFIA1:NUP88,chr11,70326684,+,chr17,5387466,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1101:16437:43058,52,LowConfidence,-
SGNex_HCT116_R2,EPS8L2:MRPL12,chr11,723349,+,chr17,81704370,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1211:5081:3934,94,LowConfidence,-
SGNex_HCT116_R2,GNB1:NDUFA3,chr1,1787018,-,chr19,54106847,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1101:4533:39418,76,LowConfidence,-
SGNex_HCT116_R2,SLC25A22:RPL8,chr11,794459,-,chr8,144791827,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2201:23084:35092,104,LowConfidence,-
SGNex_HCT116_R2,RPLP2:AC074033.1,chr11,811627,+,chr3,169483743,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1122:19887:42530,99,LowConfidence,-
SGNex_HCT116_R2,RAB30:CCRN4L,chr11,83049290,-,chr4,139043075,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2210:5680:35673,57,LowConfidence,-
SGNex_HCT116_R2,RPL27A:ATP5F1,chr11,8688482,+,chr1,111456647,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1214:13626:20498,97,LowConfidence,-
SGNex_HCT116_R2,RNU6-16P:TIAL1,chr11,88612806,-,chr10,119577148,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1211:24099:41774,82,LowConfidence,-
SGNex_HCT116_R2,DISC1FP1:HOMER3,chr11,90283804,+,chr19,18938378,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1108:22232:38187,28,LowConfidence,-
SGNex_HCT116_R2,UCHL5:NSUN2,chr1,193029274,-,chr5,6600093,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1215:16356:12357,68,LowConfidence,-
SGNex_HCT116_R2,CEP295:PRPF31,chr11,93729967,+,chr19,54115685,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1209:25946:31048,86,LowConfidence,-
SGNex_HCT116_R2,RNPEP:AMBRA1,chr1,201982740,+,chr11,46428832,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1212:5599:8523,99,LowConfidence,-
SGNex_HCT116_R2,RNPEP:MIEN1,chr1,202004428,+,chr17,39729509,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2224:19167:5692,115,LowConfidence,-
SGNex_HCT116_R2,LEMD1-AS1:DYNLL1,chr1,205377500,+,chr12,120496417,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1123:5183:20533,30,LowConfidence,-
SGNex_HCT116_R2,SRGAP2:UQCRQ,chr1,206464008,+,chr5,132866987,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1123:27133:6906,110,LowConfidence,-
SGNex_HCT116_R2,HP1BP3:POLR2M,chr1,20742772,-,chr15,57709187,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1127:24424:27672,39,LowConfidence,-
SGNex_HCT116_R2,EIF4G3:ZFAND5,chr1,20941589,-,chr9,72355990,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2105:31243:20287,108,LowConfidence,-
SGNex_HCT116_R2,TDG:CSPP1,chr12,103987062,+,chr8,67158534,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1123:16396:10915,121,LowConfidence,-
SGNex_HCT116_R2,ISCU:EIF5B,chr12,108569216,+,chr2,99396770,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1125:4462:9754,48,LowConfidence,-
SGNex_HCT116_R2,SH2B3:UBE2V2,chr12,111450816,+,chr8,48043135,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1216:15899:40543,69,LowConfidence,-
SGNex_HCT116_R2,BRAP:SORD,chr12,111681713,-,chr15,45074641,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2222:29873:46328,59,LowConfidence,-
SGNex_HCT116_R2,RNFT2:PTRF,chr12,116850245,+,chr17,42403179,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2222:26646:18898,65,LowConfidence,-
SGNex_HCT116_R2,TAOK3:SREBF1,chr12,118246639,-,chr17,17819692,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1220:10236:17016,95,LowConfidence,-
SGNex_HCT116_R2,RNU4-1:RPL30,chr12,120293168,-,chr8,98045073,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2121:17756:35356,51,LowConfidence,-
SGNex_HCT116_R2,MSI1:NCAPG2,chr12,120351350,-,chr7,158636584,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1103:15950:17456,66,LowConfidence,-
SGNex_HCT116_R2,CDK2AP1:ANXA11,chr12,123265242,-,chr10,80162030,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1208:25915:26037,112,LowConfidence,-
SGNex_HCT116_R2,NENF:LIPH,chr1,212433089,+,chr3,185508087,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1226:17086:2650,103,LowConfidence,-
SGNex_HCT116_R2,GPRC5A:ASPSCR1,chr12,12912713,+,chr17,81979186,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2103:14062:24806,108,LowConfidence,-
SGNex_HCT116_R2,FBRSL1:WDR47,chr12,132569993,+,chr1,108992332,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1114:16102:46838,121,LowConfidence,-
SGNex_HCT116_R2,WBP11:TLN1,chr12,14790737,-,chr9,35712890,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1117:10571:15065,51,LowConfidence,-
SGNex_HCT116_R2,FBXL14:LARS,chr12,1593545,-,chr5,146151907,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2123:12165:46627,61,LowConfidence,-
SGNex_HCT116_R2,RRP15:HSPA8,chr1,218285361,+,chr11,123057761,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1123:10338:26195,48,LowConfidence,-
SGNex_HCT116_R2,PARP1:PSAP,chr1,226361266,-,chr10,71819778,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1120:12723:4971,53,LowConfidence,-
SGNex_HCT116_R2,PARP1:HNRNPA2B1,chr1,226390492,-,chr7,26193321,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2207:27844:18230,58,LowConfidence,-
SGNex_HCT116_R2,KDM1A:SSRP1,chr1,23073396,+,chr11,57330374,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2115:11911:46012,81,LowConfidence,-
SGNex_HCT116_R2,HNRNPU:RARA,chr1,244864417,-,chr17,40355365,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1108:29011:12691,105,LowConfidence,-
SGNex_HCT116_R2,SCAF11:ANKRD44-IT1,chr12,45921236,-,chr2,197254171,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1203:29894:19566,83,LowConfidence,-
SGNex_HCT116_R2,LIMA1:GNB2L1,chr12,50195845,-,chr5,181242347,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1210:10389:9367,99,LowConfidence,-
SGNex_HCT116_R2,KRT8:SLC9A3R1,chr12,52904741,-,chr17,74768709,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1225:14823:11812,117,LowConfidence,-
SGNex_HCT116_R2,KRT18:KIAA1715,chr12,52950853,+,chr2,175926560,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2113:30147:2246,74,LowConfidence,-
SGNex_HCT116_R2,SP1:TEAD1,chr12,53382837,+,chr11,12942840,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2128:25652:15698,47,LowConfidence,-
SGNex_HCT116_R2,CBX5:SMAD5,chr12,54235641,-,chr5,136181471,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1217:6411:45484,103,LowConfidence,-
SGNex_HCT116_R2,PA2G4:SET,chr12,56110970,+,chr9,128692690,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1111:11850:21008,87,LowConfidence,-
SGNex_HCT116_R2,ESYT1:RFC3,chr12,56130864,+,chr13,33818247,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1120:24342:32103,99,LowConfidence,-
SGNex_HCT116_R2,ATP5B:LRRC14,chr12,56645247,-,chr8,144522604,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2211:10368:46153,106,LowConfidence,-
SGNex_HCT116_R2,RP11-150C16.1:SCFD2,chr12,58938442,+,chr4,53274000,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1112:26545:46364,34,LowConfidence,-
SGNex_HCT116_R2,CD9:TRAF4,chr12,6225502,+,chr17,28748560,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2107:3650:25333,114,LowConfidence,-
SGNex_HCT116_R2,GAPDH:ELP5,chr12,6534846,+,chr17,7252449,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2207:17817:1631,76,LowConfidence,-
SGNex_HCT116_R2,GAPDH:CYSTM1,chr12,6536933,+,chr5,140243441,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1225:29000:29202,66,LowConfidence,-
SGNex_HCT116_R2,GAPDH:CFDP1,chr12,6538205,+,chr16,75414649,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1222:30107:36851,49,LowConfidence,-
SGNex_HCT116_R2,GAPDH:RPL7L1,chr12,6538350,+,chr6,42887665,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1220:12581:21324,88,LowConfidence,-
SGNex_HCT116_R2,RP11-745O10.4:ARHGDIA,chr12,66152350,-,chr17,81869385,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2226:18172:4075,42,LowConfidence,-
SGNex_HCT116_R2,MLF2:CFL1,chr12,6748307,-,chr11,65855180,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1106:24698:7257,55,LowConfidence,-
SGNex_HCT116_R2,RAB21:ECI1,chr12,71785993,+,chr16,2241968,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1218:3265:13271,49,LowConfidence,-
SGNex_HCT116_R2,GLIPR1:CCNB1,chr12,75497921,+,chr5,69177312,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:2204:16264:24894,113,LowConfidence,-
SGNex_HCT116_R2,GLIPR1:EEF2,chr12,75499713,+,chr19,3977246,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:3:1123:19654:9877,100,LowConfidence,-
SGNex_HCT116_R2,PHLDA1:PLXNB2,chr12,76031493,-,chr22,50276906,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2123:13027:25755,28,LowConfidence,-
SGNex_HCT116_R2,RCC1:RP11-159D12.2,chr1,28508159,+,chr17,57993646,-,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:1107:24464:12304,60,LowConfidence,-
SGNex_HCT116_R2,SNHG12:MDH1,chr1,28580419,-,chr2,63606860,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2112:26189:10440,30,LowConfidence,-
SGNex_HCT116_R2,RAD52:ATP6V1F,chr12,916447,-,chr7,128865466,+,Inf,0,2,NA,FALSE,TRUE,K00151:464:H3HL2BBXY:2:2214:7212:13042,70,LowConfidence,-
